station_complex_id,station_complex_name,latitude,longitude,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi,od_jobs_exp_accessibility,log_od_jobs_exp_accessibility,destination_attractiveness_index,od_composite_exp_accessibility,log_od_composite_exp_accessibility
122,Graham Av (L),40.714565,-73.944053,0.784137123,45904,265,35995,1.959234598,0.81706429,0.825065402,11,11335,480,612.1378342,28,8.822497067,106244.0706,11.70633161,7.816807489,66.87739883,0.677277601,3.475531686,7.30936592,0.997788388,11.70633161,98452,6,2,0,10166.02316,1.925383174,0,0,0.0,0.0,0,0,0,0,0,0,0,5,10,1,5,1,10,0,0,3823610.3761559622,15.15670592041472,-2.4591985895498754,85.98127913498078,5.212937880180518
123,Grand St (L),40.711926,-73.94067,0.784137123,41418,304,32477,2.004136526,0.835789848,0.83397172,11,11593,372,474.4068215,22,7.421472546,87105.35775,10.9203817,6.713308326,68.69573192,0.735688102,3.4736674,8.027911479,0.571179689,10.9203817,78809,6,1,0,11228.01848,2.126518652,0,0,0.0,0.0,0,0,0,0,0,0,0,2,11,1,2,1,10,0,0,3503135.557881645,15.069169284543309,-2.8557251527202494,67.67723526826455,5.107935696101865
124,Montrose Av (L),40.707739,-73.93985,0.784137123,45833,266,35939,2.017647098,0.841424194,0.831631554,11,18080,422,538.1711793,21,9.500630793,67909.47026,9.124692931,7.557433007,69.42081419,0.641950877,2.335299372,8.549785267,0.219336758,9.124692931,59502,7,3,0,10942.55394,2.072453398,0,0,0.0,0.0,0,0,0,1,0,0,0,2,13,1,2,1,10,0,0,3275569.8694280144,15.002002723136775,-0.05781315288360689,51.914744115996314,5.007739254679741
125,Morgan Av (L),40.706152,-73.933147,0.784137123,33248,363,26071,1.982011731,0.826563092,0.808794007,11,11785,333,424.6706225,22,11.38615867,68086.43276,7.809321973,8.643842879,69.54606844,0.219845246,2.425092955,7.658365028,0.749449126,7.809321973,62192,2,1,0,10945.02608,2.072921607,0,0,0.0,0.0,0,0,0,0,0,0,0,6,9,1,6,1,9,0,0,2876338.107705301,14.872028900366491,-3.7235233687078937,30.243578590615847,4.851210060329551
126,Jefferson St (L),40.706607,-73.922913,0.784137123,41611,301,32629,1.780938828,0.742709179,0.771614232,11,15907,230,293.3160456,19,11.03781697,64759.98926,10.00173833,9.184824876,66.34145255,0.170066462,3.439405194,8.191877902,0.754742344,10.00173833,63685,4,1,0,12448.12984,2.357600348,0,0,0.0,0.0,0,0,0,0,0,0,0,2,6,1,2,1,6,0,0,2422493.864221764,14.700308502712515,-3.9810597603596625,3.4037160511047944,4.615666847220815
127,DeKalb Av (L),40.703811,-73.918425,0.784137123,63027,132,49422,1.787254165,0.745342879,0.772679504,11,18679,252,321.372363,23,13.42455618,63096.08532,8.983848699,11.91297893,64.71942115,0.345492761,3.180583628,8.669583157,0.587962242,8.983848699,63371,9,2,0,11082.11763,2.098885914,0,0,0.0,0.0,0,0,0,0,0,0,0,1,10,1,1,1,10,0,0,2167037.636799868,14.5888721099857,-1.4678930077991756,-16.128102652126472,4.400889798029277
630,"Myrtle-Wyckoff Avs (M,L)",40.699622,-73.9119855,0.784137123,70747,86,55475,1.727603282,0.720466528,0.745074249,11,13296,290,369.8332749,24,16.04583076,61244.27026,6.507579354,14.33751924,65.56761939,0.543016502,2.044720508,8.565013665,0.579955823,6.507579354,64005,9,2,0,9040.329446,1.712183607,0,0,0.0,0.0,0,0,0,0,0,0,0,3,8,1,3,1,8,0,0,1848803.5595012377,14.430049804134224,-1.7248296620884545,-38.47778054968427,4.080477149976249
129,Halsey St (L),40.695602,-73.904084,0.784137123,49819,225,39065,1.942022742,0.809886388,0.812096551,11,8102,221,281.8384612,24,20.62205774,67931.58949,5.348674084,17.63732989,65.54028838,0.582614707,0.911292089,6.407670286,0.513964083,5.348674084,70671,10,1,0,7218.773714,1.367191991,0,0,0.0,0.0,0,0,0,0,0,0,0,2,11,1,2,1,10,0,0,1534933.6882382943,14.243998389719266,-2.2738241008911393,-58.840394355650886,3.6587058769002194
130,Wilson Av (L),40.688764,-73.904046,0.784137123,31602,375,24780,1.635352806,0.681995091,0.729897994,11,4603,176,224.4505392,13,21.17176986,60703.14637,5.251014722,16.70949019,66.47600538,0.276395049,1.532514645,4.564008141,0.601505912,5.251014722,63956,3,1,0,4731.280558,0.896075863,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,1,1,1,4,0,0,1411009.7407209463,14.159816842939888,-5.1053970586142485,-69.99617167923927,3.319817634103601
131,Bushwick Av-Aberdeen St (L),40.682829,-73.905249,0.784137123,30166,385,23654,1.940065874,0.809070311,0.816157948,11,5080,391,498.6372775,16,18.58933933,53228.59173,4.390102873,17.04351265,70.92908648,0.585744682,2.14167038,2.835520977,0.505485762,4.390102873,56306,7,5,0,2644.603425,0.500871861,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0,1329169.7042133485,14.100065775055189,-4.303263975547408,-77.98657150316657,2.9788356710590236
133,Atlantic Av (L),40.675345,-73.903097,0.784137123,31069,380,24362,2.239936805,0.934126203,0.880705519,11,10919,622,793.2286102,11,18.85639185,40244.2444,2.799860984,16.94569168,71.05024357,2.04540693,0.782112501,3.59766906,0.868315107,2.799860984,45818,8,5,7,187.9540823,0.035597364,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1146795.037976285,13.952482558133871,-1.8479805282731552,-88.13948180935775,2.252553800231621
134,Sutter Av (L),40.669367,-73.901975,0.784137123,40747,312,31951,2.087373961,0.870502555,0.828738519,11,9570,596,760.0711442,3,17.52391473,23277.58981,3.168431186,14.5138817,71.95463325,2.305162626,0.620561886,4.144581957,0.282714366,3.168431186,28171,5,7,7,2359.428926,0.446861539,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1024491.0973572197,13.839707532973186,-0.9745801747572409,-92.0802120803796,1.7176223732848812
135,Livonia Av (L),40.664038,-73.900571,0.784137123,42825,292,33581,1.988164916,0.829129169,0.821581197,11,4047,483,615.9636957,0,21.56359307,25647.03636,3.301613623,18.82829973,69.0824219,0.864896972,0.582871518,4.401918747,0.20268417,3.301613623,31031,5,5,0,4334.25666,0.820881943,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,1,2,1,3,0,0,917605.33815012,13.729523752086127,-3.9210787096691524,-90.45088407384384,1.9741635669507571
136,New Lots Av (L),40.658733,-73.899232,0.784137123,26780,395,20999,2.147949307,0.895764436,0.861870506,11,3966,387,493.5361289,0,25.7346013,33448.09137,3.520903758,22.61023181,64.82081912,0.74160785,0.406980834,4.775087149,0.0,3.520903758,38372,7,5,0,6300.951359,1.193362,0,0,0.0,0.0,0,0,0,0,1,1,0,0,3,0,0,1,3,0,0,813531.3077970045,13.609140919415632,-2.0326423934736946,-88.3280976481305,2.232525303795019
137,East 105 St (L),40.650573,-73.899485,0.784137123,21833,409,17120,2.038465956,0.850106333,0.831212354,11,6410,401,511.390149,0,30.08748708,63187.72534,3.304882021,24.87218461,61.23343068,0.392264109,0.129029991,4.53045057,0.322455551,3.304882021,56652,9,1,0,9241.366559,1.750258818,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,691711.6219460189,13.446925862139434,-3.4504955855639343,-78.30522139226353,2.962498964113076
138,Canarsie-Rockaway Pkwy (L),40.646654,-73.90185,0.784137123,27865,393,21850,2.005137559,0.836207311,0.830554955,11,6714,293,373.6591363,0,33.52795336,73900.04089,3.070283707,26.74882784,59.15312599,0.409135879,0.172110659,3.309642795,0.357747615,3.070283707,71340,8,1,0,10626.37366,2.012570769,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,659185.4091620415,13.398761640195628,-5.686506838918432,-71.56316987781109,3.261487264361864
108,Middle Village-Metropolitan Av (M),40.711396,-73.889601,0.784137123,15237,429,11948,1.782185556,0.773993353,0.796060148,10,3273,184,234.6528365,4,37.49219898,82306.31079,3.158319083,32.7354036,51.88411656,0.068627824,1.241038062,5.165113918,0.716501131,3.158319083,82703,6,1,0,12768.32162,2.418242731,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,1,1378645.6936473632,14.136612919197663,-5.860521321922714,-40.848662580958475,4.0395858986550355
109,Fresh Pond Rd (M),40.706186,-73.895877,0.784137123,43088,291,33787,1.722512173,0.718343371,0.751388657,11,6388,248,316.2712144,19,25.19409358,78306.36255,5.30616819,22.14535633,60.77758864,0.198008286,1.336614334,6.566262057,0.441951496,5.30616819,77713,14,1,0,11231.89534,2.127252905,0,0,0.0,0.0,0,0,0,0,0,0,0,3,10,1,3,1,10,0,0,1478566.18771411,14.206584060403546,-2.303564980415059,-47.17663713977564,3.921475019137644
110,Forest Av (M),40.704423,-73.903077,0.784137123,65009,118,50976,1.480769351,0.617528784,0.67758452,11,6900,238,303.5183428,25,20.2183701,74653.34607,5.301800745,18.08688422,65.25929873,0.379330647,1.180496066,7.372259306,0.187893034,5.301800745,75554,13,1,0,10424.12332,1.97426578,0,0,0.0,0.0,0,0,0,0,0,0,0,6,15,1,6,1,10,0,0,1662426.2385600358,14.323789284274698,-1.4524000772127224,-42.44179897163607,4.0111382897480725
111,Seneca Av (M),40.702762,-73.90774,0.784137123,69615,92,54588,1.692141624,0.705677868,0.748278484,11,8758,226,288.214897,25,18.81080605,68258.47966,6.011639078,16.75730094,64.0933601,0.557045915,1.519958273,8.587881056,0.385824142,6.011639078,69205,11,2,0,9913.483618,1.877553716,0,0,0.0,0.0,0,0,0,0,0,0,0,3,13,1,3,1,10,0,0,1778899.9136318034,14.391506267306912,-1.1630072516427572,-39.31312722057237,4.066259701655647
113,Knickerbocker Av (M),40.698664,-73.919711,0.784137123,67456,103,52895,1.81798493,0.758158603,0.781583063,11,11564,329,419.5694739,23,12.7086026,54397.34615,8.881752154,10.8214369,65.80938978,0.388223747,3.206397745,8.399220595,0.431345806,8.881752154,62129,7,2,0,9554.584922,1.809580478,0,0,0.0,0.0,0,0,0,0,0,0,0,2,7,1,2,1,7,0,0,2085786.7968285596,14.550657182056948,-2.2752884603883317,-23.957592439261195,4.29991983718955
114,Central Av (M),40.697857,-73.927397,0.784137123,62194,136,48769,1.935594414,0.807205567,0.811591655,11,7378,288,367.2827005,25,13.42077985,63437.55478,8.546911993,10.31933613,66.57203444,0.24962129,3.81723102,6.717873338,0.498443884,8.546911993,71768,8,3,0,9146.885751,1.732364726,0,0,0.0,0.0,0,0,0,0,0,0,0,1,5,1,1,1,5,0,0,2346416.2973727654,14.66840016849545,-2.7808286968349467,-5.721887187750774,4.521022971061768
97,"Myrtle Av (M,J,Z)",40.697207,-73.935657,0.784137123,57239,167,44883,1.990267132,0.830005861,0.840021727,11,10809,411,524.1430206,23,17.37438953,64899.55943,6.602630485,12.95898027,65.7920404,0.68745758,3.506595801,5.259623481,0.687275221,6.602630485,61498,8,3,0,7690.962429,1.456621672,0,0,0.0,0.0,0,0,0,1,0,0,0,3,6,1,3,1,6,0,0,2650640.231808719,14.790312142958795,-0.6359526126327937,15.510016350722914,4.7288159554640234
98,"Flushing Av (M,J)",40.70026,-73.941126,0.784137123,59570,152,46711,2.116570087,0.882678285,0.858020842,11,17110,481,613.4131214,21,14.88596202,57152.67949,7.839160131,11.61075582,64.96827621,0.576726649,2.501130739,8.623365983,0.526689794,7.839160131,51602,8,4,0,8207.997999,1.554545076,0,0,0.0,0.0,0,0,1,1,0,0,0,2,7,1,2,1,7,0,0,3017266.0422703107,14.919862026743358,0.00046794036463682076,38.99590703460703,4.9174037788406135
99,"Lorimer St (M,J)",40.703869,-73.947408,0.784137123,75622,77,59298,2.029161013,0.84622587,0.841573675,11,26048,426,543.2723279,22,12.33320829,50953.94597,7.853392422,9.546386764,57.25688315,0.412530451,2.818226891,18.64704362,0.512480391,7.853392422,48570,9,4,0,9286.268237,1.758762924,0,0,0.0,0.0,0,0,0,1,0,0,0,1,7,1,1,1,7,0,0,3495265.851460246,15.066920283084496,0.8295749602512723,67.93240618612317,5.109477921872607
100,"Hewes St (M,J)",40.70687,-73.953431,0.784137123,76920,72,60316,1.91344391,0.79796809,0.806900595,11,27070,403,513.9407233,20,12.42926442,60029.15999,8.429650491,9.034420108,51.30608161,0.373351108,2.78591661,23.85502246,0.578760905,8.429650491,63955,11,4,0,10476.9794,1.984276402,0,0,0.0,0.0,0,0,0,0,0,0,0,1,13,1,1,1,10,0,0,3983189.1381433434,15.197593598444257,-0.24254282065084554,98.1905385356371,5.277308298130689
101,"Marcy Av (M,J,Z)",40.708359,-73.957757,0.784137123,76910,73,60308,1.950228821,0.813308589,0.814778705,11,33450,465,593.0085269,21,13.1318446,64099.57679,8.434064161,9.238004254,52.22486913,0.456887896,3.292719551,21.56849133,0.763855311,8.434064161,68207,11,4,0,10299.09132,1.950585477,0,0,0.0,0.0,0,0,0,0,0,0,0,6,17,1,6,1,10,0,0,4313292.535186679,15.277212331553557,-0.1762530553227597,118.55449907422467,5.376231552682686
103,"Bowery (J,Z)",40.72028,-73.993915,0.784137123,74867,81,58706,1.724455677,0.719153875,0.766011135,11,94194,624,795.7791845,41,6.587689692,81048.1437,11.9727308,3.889349642,48.41207783,2.221299771,3.889956308,26.31509074,0.601154859,11.9727308,82394,22,14,0,11042.6993,2.091420322,0,0,0.0,0.0,0,0,0,1,0,0,0,30,150,1,10,1,10,0,0,7380981.542373071,15.814417323537777,5.290341711587757,282.3973656893264,5.940299781519158
107,"Broad St (J,Z)",40.706476,-74.011056,0.784137123,52356,212,41054,1.623779262,0.677168549,0.727112403,11,243344,880,1122.252696,32,3.753000557,184116.1981,11.68580348,3.116261627,52.23617243,2.036163933,0.558601948,28.63115101,0.960122282,11.68580348,178272,41,13,0,12875.07725,2.4384616,0,0,0.0,0.0,0,0,1,1,0,1,0,67,128,1,10,1,10,0,0,6058208.549295615,15.616924860478777,9.398759175768326,226.31615388697344,5.7806436104316825
71,8 Av (N),40.635064,-74.011719,0.784137123,55550,193,43559,1.915274417,0.79873147,0.804179253,11,13320,325,414.4683253,10,21.13542768,53515.25249,4.321529839,12.58195207,54.72204242,0.198738702,1.873062873,15.87744647,1.730810047,4.321529839,53325,27,2,0,20314.20281,3.847386895,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063078.1702528482,13.876680132681345,-3.2377127292907666,-51.42413964210899,3.8335713709300157
72,Fort Hamilton Pkwy (N),40.631386,-74.005351,0.784137123,49692,229,38965,1.58406075,0.660604643,0.725869752,11,21007,173,220.6246778,1,25.06063076,48019.74249,5.693011955,15.69919532,47.31263163,0.111355539,1.793708793,18.52953552,1.498586316,5.693011955,50395,4,2,0,20727.58608,3.925679182,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1020788.0564467004,13.83608647094966,-4.684168451826294,-62.00048378661599,3.573777045670073
74,18 Av (N),40.620671,-73.990414,0.784137123,45709,271,35842,1.692902758,0.705995286,0.732481274,11,16609,207,263.984441,0,31.03202964,52864.3173,5.317530946,24.33897288,47.64725624,0.540075619,1.491264217,13.3683463,0.603497035,5.317530946,57277,2,3,0,23287.43383,4.410498831,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,859915.4419718521,13.664590503011457,-4.034701993444483,-86.66487115313113,2.396677007371322
75,20 Av (N),40.61741,-73.985026,0.784137123,49405,235,38740,1.609829002,0.671350839,0.724307982,11,9016,190,242.3045594,0,31.15950333,52394.14715,4.544550369,22.60640196,51.35781325,0.380445451,1.104361007,11.18306643,0.270260156,4.544550369,54504,3,2,0,24252.6928,4.59331303,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,1,3,1,3,0,0,804107.94102093,13.597490037764224,-4.36650031038501,-89.62692368856429,2.0825061789399633
76,Bay Pkwy (N),40.611815,-73.981848,0.784137123,56581,174,44367,1.345291655,0.612268618,0.639950816,9,8328,204,260.1585796,0,29.05823549,55508.49379,3.817469183,21.13402946,55.63488434,0.372501953,2.303252502,8.092190178,0.694821708,3.817469183,56486,5,4,0,25987.56723,4.921887734,0,0,0.0,0.0,0,0,1,1,0,0,0,0,3,0,0,1,3,0,0,705837.9440240249,13.46714236583914,-1.4615028130688286,-92.7986948447966,1.579552467792648
77,Kings Hwy (N),40.603923,-73.980353,0.784137123,52720,210,41340,1.5767079,0.657538266,0.688035529,11,9980,180,229.5516878,0,30.22237776,60975.46433,6.346365827,22.94333247,54.78817673,0.184580345,1.233635781,6.5995747,0.511420334,6.346365827,65900,5,4,0,28557.55819,5.408628445,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,585397.8286895697,13.280048652365986,-1.86606367588539,-90.58738080524925,1.9550252780149922
78,Avenue U (N),40.597473,-73.979137,0.784137123,46074,263,36128,1.427656661,0.595379071,0.651264869,11,10580,299,381.3108592,0,28.17750383,60305.73014,7.745990856,22.97522569,55.39699884,0.150536772,0.722658607,7.292065267,0.460414769,7.745990856,64359,3,5,0,30702.80103,5.814924438,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0,500251.9579998913,13.122869165471759,-3.851741507129174,-85.69273691878001,2.481462515082489
79,86 St (N),40.592721,-73.97823,0.784137123,35741,343,28026,1.932734654,0.806012955,0.802232181,11,6909,294,374.9344235,0,28.27662759,59071.40856,7.895001511,21.57442691,54.28619022,0.144006881,0.771828547,7.717867129,0.890276507,7.895001511,56429,4,5,0,32302.97021,6.117986781,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,1,1,1,4,0,0,446690.19076787744,13.00962278645598,-3.9922469500998554,-81.63689104344195,2.7735000162362695
477,72 St (Q),40.768799,-73.958424,0.784137123,108288,3,84913,1.634964422,0.681833123,0.763853725,11,79616,300,382.5861464,19,9.315377932,116253.5039,12.46945912,6.946087334,46.80778237,4.373325229,1.111034558,24.6979085,1.225112293,12.46945912,140392,23,8,0,6851.598223,1.297651179,0,0,0.0,0.0,0,0,1,1,0,1,0,7,49,1,7,1,10,0,0,6056003.352542289,15.616560792814864,7.7459451974838585,233.0989914675748,5.801364223585539
476,86 St (Q),40.777891,-73.951787,0.784137123,144813,1,113553,1.69240372,0.705787171,0.766606593,11,40051,347,442.5246427,24,8.36567859,125083.6391,11.61431913,6.142736135,58.20729588,3.757155602,1.26870146,15.60727193,1.179577407,11.61431913,134124,24,7,0,10532.30715,1.994755142,0,0,0.0,0.0,0,0,0,1,0,0,0,8,41,1,8,1,10,0,0,4628416.877943607,15.347725656638602,6.284806979529653,185.95975835581504,5.647604415695592
475,96 St (Q),40.784318,-73.947152,0.784137123,103803,9,81396,1.798884725,0.750193199,0.7995799,11,45403,537,684.8292021,20,7.0280297,105739.515,10.29388794,5.64593067,62.39762684,3.137700673,1.442792115,14.39305141,1.291577162,10.29388794,98566,22,6,0,7909.134435,1.497942128,0,0,0.0,0.0,0,0,0,1,1,1,0,6,27,1,6,1,10,0,1,3791276.095886089,15.148213484912528,6.709510070359714,155.16013223787127,5.532644589346715
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.912034,0.784137123,41838,299,32807,1.664025458,0.693952516,0.739595976,11,5977,463,590.4579526,21,18.54122528,90862.45925,10.41205361,14.87189848,63.53608935,0.31021066,0.938150782,5.346007333,0.601767219,10.41205361,90358,5,2,0,10925.304,2.069186363,0,0,0.0,0.0,0,0,0,0,0,0,0,4,12,1,4,1,10,0,0,2292193.344200521,14.6450201456307,-2.7516729976864127,66.31955607595144,5.099689793133806
2,"Astoria Blvd (N,W)",40.770258,-73.917843,0.784137123,49776,226,39031,1.782123577,0.743203257,0.778059889,11,10952,381,485.8844059,18,14.05548281,91735.37454,11.90254755,11.67949035,66.26280686,0.322868043,0.795299447,5.936674836,0.437870442,11.90254755,91171,6,2,0,9800.026435,1.856065613,0,0,0.0,0.0,0,0,0,0,0,1,0,3,14,1,3,1,10,0,1,2713364.1269284366,14.813700166783157,0.12132577793133836,80.47728251174229,5.182506664651533
3,"30 Av (N,W)",40.766779,-73.921479,0.784137123,56111,184,43999,1.800589606,0.750904189,0.782358168,11,12131,290,369.8332749,21,12.75597703,89983.78374,10.13112549,10.6619855,69.4107883,0.409197633,0.806838634,5.637319016,0.71228559,10.13112549,91048,8,2,0,9187.976575,1.740147079,0,0,0.0,0.0,0,0,0,0,1,1,0,1,9,1,1,1,9,0,0,3023195.194235853,14.921825172163704,0.27069999817637114,91.56247478389064,5.242878402191049
4,"Broadway (N,W)",40.76182,-73.925508,0.784137123,56772,172,44517,1.803719209,0.752209335,0.79117079,11,15469,213,271.6361639,24,11.88621966,87151.64418,10.39872222,9.962191562,69.40779556,0.568498261,1.094444602,5.72349087,0.755352024,10.39872222,86849,8,6,0,8533.718213,1.61623451,0,0,0.0,0.0,0,0,0,0,0,1,0,3,13,1,3,1,10,0,0,3416318.075727706,15.04407423577198,1.4436926929508025,102.90104291247098,5.301076164091806
5,"36 Av (N,W)",40.756804,-73.929575,0.784137123,35178,347,27584,2.15659135,0.899368448,0.872350977,11,18601,224,285.6643226,22,12.1653871,82383.81679,10.35087194,10.44012267,67.64462572,0.672303805,1.681530975,6.608373085,0.626318146,10.35087194,79878,7,6,0,7094.195116,1.34359756,0,0,0.0,0.0,0,0,0,0,0,0,0,1,13,1,1,1,10,0,0,3822857.7810859624,15.156509072704088,-1.9133059299727277,118.27653537179701,5.374945082530356
6,"39 Av-Dutch Kills (N,W)",40.752882,-73.932755,0.784137123,19457,420,15257,1.897103644,0.791153669,0.77668471,11,35332,306,390.2378693,17,11.5539479,92812.66952,11.39414615,9.63049655,66.20851008,0.567367098,1.911775938,7.080285015,0.82252166,11.39414615,95032,10,9,0,5452.881052,1.032742623,0,0,0.0,0.0,0,0,0,0,0,1,0,1,7,1,1,1,7,0,0,4117740.110517479,15.230815296822236,0.0855337935457463,126.14422244956027,5.410733585874809
8,"5 Av/59 St (N,R,W)",40.764811,-73.973347,0.784137123,28081,390,22019,1.428221937,0.650011816,0.688323159,9,245341,324,413.1930381,28,6.079978545,164846.3829,13.13184697,4.676416762,36.39551001,6.019267296,1.664038427,36.11557393,0.593784822,13.13184697,159186,80,14,0,3563.621762,0.674928364,0,0,0.0,0.0,0,0,0,0,0,0,0,11,73,1,10,1,10,1,1,7962495.804100132,15.890253177493575,6.7613625120064595,303.27409623460466,5.993775810648601
9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,0.784137123,49754,227,39014,1.373530553,0.59651674,0.667300365,10,291325,272,346.8781061,32,4.32605379,116716.211,13.32628569,3.555790562,39.47405751,4.266240674,2.344945632,34.70633658,1.55608013,13.32628569,128599,68,14,0,3749.973534,0.71022226,0,0,0.0,0.0,0,0,1,1,0,0,0,29,100,1,10,1,10,1,1,8383260.987542119,15.941747655373348,9.393650701581972,314.4667530834333,6.02131027778476
10,"49 St (N,R,W)",40.759901,-73.984139,0.784137123,44536,280,34922,1.361190303,0.567660447,0.622773353,11,450483,166,211.6976677,34,4.044464347,112867.4752,13.6346621,3.242261211,39.70338536,2.126391361,2.8306817,36.04567308,1.614742053,13.6346621,106732,70,18,0,2961.260511,0.560844794,0,0,0.0,0.0,0,0,1,1,0,0,0,34,163,1,10,1,10,0,0,8995748.634296197,16.01226276089329,11.824370181944317,335.49736469411454,6.071081417403742
13,"28 St (R,W)",40.745494,-73.988691,0.784137123,60822,146,47693,1.54033159,0.642368166,0.690279864,11,393380,236,300.9677685,37,4.503590844,128678.7026,12.77678509,3.37697042,43.90172661,2.183330126,2.884693542,32.99726263,0.709379392,12.77678509,152191,63,18,11,2298.505387,0.43532299,0,0,0.0,0.0,0,0,1,1,0,0,0,50,147,1,10,1,10,0,0,9383340.209481582,16.05444646325788,15.853932040603299,352.82212718179704,6.110299486152968
14,"23 St (R,W)",40.741303,-73.989344,0.784137123,77434,69,60719,1.617383306,0.674501228,0.743933549,11,271767,254,323.9229373,35,4.800242402,142432.707,13.02311723,3.807775197,47.70912193,3.439349859,2.518004864,27.84754346,0.545984561,13.02311723,163727,48,14,0,3581.190154,0.678255711,0,0,0.0,0.0,0,0,1,1,0,0,0,46,157,1,10,1,10,0,0,9171462.266836882,16.031607402586165,8.999396579131753,351.21408492405305,6.106723429361432
16,"8 St-NYU (R,W)",40.730328,-73.992629,0.784137123,94234,28,73892,1.826175748,0.76157444,0.80617253,11,117632,382,487.1596931,42,5.54542639,129657.6149,14.34256105,4.008814369,45.50795552,2.709825958,4.975686345,25.94931204,0.70789352,14.34256105,132210,24,17,0,7386.264264,1.398913686,0,0,0.0,0.0,0,0,1,1,0,0,0,40,178,1,10,1,10,0,0,8209311.304488722,15.920779714764219,7.113368921913344,317.8783751178547,6.029554461319529
17,"Prince St (R,W)",40.724329,-73.997702,0.784137123,68372,97,53613,1.775742019,0.740541941,0.786884896,11,133783,495,631.2671416,39,5.292885624,107960.6796,15.86544962,3.627515338,45.90538067,2.89574283,3.729861639,25.48225482,0.532383859,15.86544962,108751,19,19,0,9634.963127,1.824803623,0,0,0.0,0.0,0,0,1,1,0,0,0,35,151,1,10,1,10,0,0,7699636.06806228,15.856683751695185,6.294327155164965,299.2316425404384,5.983641831632245
20,"City Hall (R,W)",40.713282,-74.006978,0.784137123,64781,120,50797,1.544572667,0.644136833,0.715947953,11,230876,769,980.6958219,37,5.214554594,181509.8986,12.72614259,3.950563185,48.23954631,3.285268242,1.537116513,27.70621975,1.291151989,12.72614259,149813,34,16,0,13868.48671,2.626607331,0,0,0.0,0.0,0,0,1,1,0,1,0,40,133,1,10,1,10,0,0,6773261.676409049,15.728493460319513,9.95309771226942,258.05108126877894,5.874094875054009
22,"Rector St (R,W)",40.70722,-74.013342,0.784137123,49834,224,39077,1.547241528,0.671958458,0.702963505,10,245139,786,1002.375704,31,3.5678923,188678.2488,11.64783644,3.04804804,52.07405997,2.17815506,0.559658743,28.8521892,0.977104519,11.64783644,186337,41,13,0,13535.17677,2.563480449,0,0,0.0,0.0,0,0,1,1,0,1,0,53,114,1,10,1,10,0,0,6007111.43723416,15.608454731358833,9.31252732673053,224.93285497840844,5.776364600877222
26,"DeKalb Av (B,Q,R)",40.690635,-73.981824,0.784137123,54871,197,43026,1.975846846,0.823992135,0.837352112,11,129046,580,739.6665497,25,6.096977009,121597.1531,11.25859674,5.455484588,66.75592068,1.285637673,2.810434212,10.94867804,0.828078079,11.25859674,118020,15,15,0,3080.360415,0.583401594,0,0,0.0,0.0,0,0,1,1,1,1,0,11,40,1,10,1,10,0,0,4222097.220187693,15.255842771020252,6.987766038094001,142.89040758975858,5.482894236472075
