station_complex_id,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi
505,Grasmere (SIR),0.784137123,14421,435,11308,1.633204245,0.681099072,0.689780866,11,2403,476,607.0366856,0,46.74613968,67620.62338,8.09697855,40.00912186,41.68964856,0,0.59413292,2.6807833,0.084156276,8.09697855,92347,16,1,0,42011.19779,7.956666249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Clifton (SIR),0.784137123,10522,448,8251,2.007793834,0.837315064,0.827904457,11,3178,290,369.8332749,0,47.5682542,47189.48328,2.005602056,39.72249272,48.85619894,0.195159209,0.085591181,0.663545085,0.625649329,2.005602056,46404,8,1,0,34934.33263,6.616350877,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,8,0,0
503,Stapleton (SIR),0.784137123,11168,445,8757,1.996952028,0.867265246,0.835120157,10,3304,312,397.8895923,0,41.52251841,46201.40984,4.698398514,33.91941216,47.01026875,0.021168005,0.767133603,5.264140212,0.716372508,4.698398514,50778,7,1,0,34257.4776,6.488158637,0,0,0,0,0,0,0,0,0,0,0,6,12,1,6,1,10,0,0
502,Tompkinsville (SIR),0.784137123,9257,451,7259,2.113781003,0.881515147,0.851125604,11,5449,367,468.0303858,0,36.11293502,60493.34909,6.5203585,30.80985104,47.60833446,0.76672097,0.839291496,7.683512508,0.468847048,6.5203585,68136,22,1,0,32338.32855,6.124683437,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,8,0,0
501,St George (SIR),0.784137123,7328,456,5746,2.205897062,0.919930527,0.878591094,11,5001,266,339.2263831,0,26.52328388,63968.5799,6.304529287,23.11342884,55.2197796,0.906155703,0.553680487,8.827787546,1.664783496,6.304529287,63292,22,1,0,30814.6954,5.836116553,0,0,0,0,0,0,0,0,0,0,0,5,6,1,5,1,6,0,0
IBX_1,Roosevelt Avenue,0.784137123,75164,80,58939,1.821627559,0.759677697,0.813360186,11,14667,503,641.4694388,29,17.66561586,58985.97545,6.924218122,13.71824585,62.6283962,1.313892488,1.048853605,9.556299614,0.689222646,6.924218122,61632,9,7,0,3326.605007,0.630038827,1,1,135.3422471,0.025633001,6,1,0,0,0,1,0,4,8,1,4,1,8,0,0
IBX_2,Grand Avenue,0.784137123,30140,386,23634,1.404210592,0.609840911,0.588843616,10,3880,448,571.3286453,0,39.43098465,76969.76563,4.258866652,31.25866849,50.21245221,0.660075231,0.29285039,4.186519484,0.78275235,4.258866652,76534,6,0,0,7188.394303,1.361438315,0,0,4549.550483,0.861657288,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
IBX_3,Eliot Avenue,0.784137123,27989,392,21947,1.404966359,0.585916481,0.617602493,11,2143,483,615.9636957,0,40.13452366,78557.67752,6.349557169,34.4529459,47.80019229,0.159905339,0.252213988,4.428555796,0.725568351,6.349557169,81199,9,0,0,9772.694559,1.850889121,0,0,3913.5955,0.741211269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IBX_4,Metropolitan Avenue,0.784137123,14913,431,11694,1.800557392,0.78197214,0.800347207,10,3242,179,228.2764007,4,38.76345192,83944.61219,2.960743369,34.03751662,51.06914547,0.069818648,1.19308436,4.922797011,0.708105707,2.960743369,84447,4,1,0,12726.40138,2.410303291,1,1,183.622676,0.034777022,2,0,0,0,0,0,0,1,3,1,1,1,3,0,1
IBX_5,Myrtle Avenue,0.784137123,70001,89,54890,1.782722729,0.743453123,0.757456569,11,15649,284,362.1815519,25,16.3770264,62491.09651,6.097281471,14.56750009,65.94140123,0.573982848,1.887620381,8.424406964,0.576804497,6.097281471,64812,10,2,0,8987.753441,1.702226031,1,1,302.3284109,0.057259169,1,0,0,0,0,0,0,3,10,1,3,1,10,0,0
IBX_6,Wilson Avenue,0.784137123,24662,402,19338,1.543992884,0.643895045,0.669120515,11,2112,197,251.2315695,10,20.33656491,60549.92694,5.00533465,16.07692437,67.82906335,0.339570921,1.863762517,4.316941888,0.283922629,5.00533465,61406,4,3,0,4112.919148,0.77896196,1,0,672.0734252,0.127286634,2,0,0,0,0,0,0,2,3,1,2,1,3,0,1
IBX_7,Atlantic Avenue,0.784137123,42174,295,33070,1.825419029,0.761258863,0.786270129,11,5364,294,374.9344235,20,18.63907293,57367.58722,5.071406623,16.37325316,70.40701495,0.444145286,2.084266981,2.938993692,0.35980948,5.071406623,58194,8,5,0,3188.304044,0.603845463,2,0,637.5517228,0.120748432,6,0,0,0,0,0,0,1,2,1,1,1,2,0,0
IBX_8,Sutter Avenue,0.784137123,40291,315,31594,2.094860579,0.873624717,0.830806965,11,9519,605,771.5487286,3,17.36451288,23233.51633,3.232756626,14.29619853,72.08843337,2.341172785,0.64153734,4.042981381,0.288605626,3.232756626,27848,5,7,7,2269.468356,0.429823552,1,1,105.3655961,0.019955605,2,0,0,0,0,0,0,0,2,0,0,1,2,0,0
IBX_9,Livonia Avenue,0.784137123,43226,288,33895,1.986497986,0.828434006,0.8201771,11,3740,472,601.935537,0,21.69970318,26310.51344,3.279567775,19.09125725,68.98676229,0.897992988,0.652796507,4.318322722,0.164854539,3.279567775,31712,5,5,0,4220.197662,0.79927986,2,1,167.2960484,0.031684858,3,0,0,0,0,0,0,1,3,1,1,1,3,0,0
IBX_10,Linden Blvd,0.784137123,25534,399,20022,2.135530829,0.890585529,0.860465277,11,9133,375,478.232683,0,27.3639594,43141.82146,2.941666365,21.36275241,60.67926036,0.734391193,0.04326383,7.911701067,0.32575779,2.941666365,40329,4,1,0,7452.969606,1.411547274,0,0,2216.682077,0.419826151,1,0,0,0,0,1,0,1,3,1,1,1,3,0,0
IBX_11,Remsen Avenue,0.784137123,36310,341,28472,1.918119616,0.79991801,0.804689694,11,8818,467,595.5591012,0,30.97027176,62096.21871,2.671153126,25.53960699,60.2262607,0.88958921,0.041022708,4.751557789,0.450144706,2.671153126,57453,6,0,0,9752.380323,1.847041728,0,0,3809.399129,0.721477108,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
IBX_12,Utica Avenue,0.784137123,30777,382,24133,1.33586193,0.557097695,0.552798176,11,2229,241,307.3442043,8,35.39906985,60209.8396,5.791414161,31.61897337,55.11802642,1.226467064,0.133842045,2.082180889,0.248999565,5.791414161,66373,5,0,0,12672.80875,2.400153172,0,0,4743.009192,0.898297196,1,0,0,0,0,0,0,0,3,0,0,1,3,0,0
IBX_13,Flatbush–Nostrand,0.784137123,49359,237,38704,1.489971858,0.678115416,0.68321978,9,6626,186,237.2034108,0,27.75967399,62820.6354,5.081427926,23.84153808,59.53597935,0.742711307,0.408653136,5.858350208,0.61320408,5.081427926,67949,10,2,0,16612.37562,3.146283262,1,1,178.6757127,0.033840097,5,0,0,1,0,0,0,0,4,0,0,1,4,0,0
IBX_14,East 16 Street,0.784137123,43125,290,33816,1.525501095,0.63618337,0.66804454,11,10315,249,317.5465015,0,26.59523834,67832.08701,7.850422355,22.3891892,54.72472094,0.724257758,1.122873036,7.406527369,1.509323627,7.850422355,67961,8,2,0,18037.36464,3.416167545,1,1,324.3750383,0.061434666,3,0,0,1,0,0,0,1,6,1,1,1,6,0,0
IBX_15,McDonald Avenue,0.784137123,32668,366,25616,1.731113881,0.721930562,0.751538272,11,12168,268,341.7769575,0,37.62916868,48371.60026,4.638738877,28.73905085,31.97100794,1.087789611,0.822751185,23.29619436,0.554349346,4.638738877,54251,4,2,0,20932.86707,3.964558157,1,1,441.4401386,0.083606087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBX_16,New Utrecht Avenue,0.784137123,45594,273,35752,1.724949482,0.719359808,0.742569334,11,22092,207,263.984441,0,31.19062387,52222.07701,5.337574411,24.50670417,47.1458103,0.552212894,1.484635291,13.65477857,0.634364661,5.337574411,57089,2,3,0,23199.74827,4.393891717,1,1,89.2314831,0.016899902,3,0,0,0,0,0,0,0,4,0,0,1,4,0,0
IBX_17,8 Avenue,0.784137123,63813,127,50038,1.618790637,0.675088131,0.740293813,11,25322,190,242.3045594,3,23.75365781,47873.52385,4.717143252,13.57917754,43.71257064,0.25045486,0.926369658,24.65330926,1.568465604,4.717143252,48319,4,3,0,18381.36496,3.481319121,0,0,1947.892967,0.368919123,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0
IBX_18,4 Avenue,0.784137123,69420,94,54435,1.590859604,0.663439985,0.744014762,11,13375,275,350.7039675,23,18.52234383,57569.39908,4.526095301,10.42847822,57.1098398,0.322542291,2.071140762,15.79056061,1.412697758,4.526095301,60957,6,3,0,17128.558,3.244045077,1,0,760.2093183,0.143979038,2,0,0,0,0,0,0,4,10,1,4,1,10,0,0
IBX_19,Brooklyn Army Terminal,0.784137123,2091,463,1640,1.131198892,0.491273437,0.557914539,10,3814,183,233.3775493,5,30.05348501,75664.23577,13.91573358,26.80330218,43.24396715,1.179169717,1.450705715,10.15693883,0,13.91573358,81244,1,0,0,20828.47964,3.944787811,0,0,4238.741387,0.802791929,1,1,0,0,0,0,0,0,2,0,0,1,2,1,1
