station_complex_id,year,annual_weekday_avg_ridership,station_complex,borough,latitude,longitude,geometry,log_ridership
373.0,2023,3153.6987179487182,E 149 St (6),Bronx,40.81212,-73.9041,POINT (-73.9041 40.81212),8.056648276896887
373.0,2024,2972.0817610062895,E 149 St (6),Bronx,40.81212,-73.9041,POINT (-73.9041 40.81212),7.997354323799325
374.0,2023,923.5897435897435,E 143 St-St Mary's St (6),Bronx,40.80872,-73.90765,POINT (-73.90765 40.80872),6.829350118684621
374.0,2024,937.2704402515724,E 143 St-St Mary's St (6),Bronx,40.80872,-73.90765,POINT (-73.90765 40.80872),6.844038223284435
375.0,2023,1652.5512820512822,Cypress Av (6),Bronx,40.805367,-73.91404,POINT (-73.91404 40.805367),7.410680546184207
375.0,2024,2014.245283018868,Cypress Av (6),Bronx,40.805367,-73.91404,POINT (-73.91404 40.805367),7.608496195517809
376.0,2023,3533.455128205128,Brook Av (6),Bronx,40.807568,-73.91924,POINT (-73.91924 40.807568),8.170314430157704
376.0,2024,3352.943396226415,Brook Av (6),Bronx,40.807568,-73.91924,POINT (-73.91924 40.807568),8.117892065742955
377.0,2023,5813.839743589744,3 Av-138 St (6),Bronx,40.810474,-73.92614,POINT (-73.92614 40.810474),8.668168505431087
377.0,2024,5270.987421383647,3 Av-138 St (6),Bronx,40.810474,-73.92614,POINT (-73.92614 40.810474),8.57016269025075
378.0,2023,4398.4358974358975,Woodlawn (4),Bronx,40.886036,-73.87875,POINT (-73.87875 40.886036),8.389231606559168
378.0,2024,4337.723270440251,Woodlawn (4),Bronx,40.886036,-73.87875,POINT (-73.87875 40.886036),8.375335406497902
379.0,2023,5496.307692307692,Mosholu Pkwy (4),Bronx,40.87975,-73.88466,POINT (-73.88466 40.87975),8.612013740881679
379.0,2024,4727.647798742139,Mosholu Pkwy (4),Bronx,40.87975,-73.88466,POINT (-73.88466 40.87975),8.461394562970806
380.0,2023,3783.653846153846,Bedford Park Blvd-Lehman College (4),Bronx,40.873413,-73.89006,POINT (-73.89006 40.873413),8.23870970756885
380.0,2024,3583.74213836478,Bedford Park Blvd-Lehman College (4),Bronx,40.873413,-73.89006,POINT (-73.89006 40.873413),8.184441822515062
381.0,2023,6134.307692307692,Kingsbridge Rd (4),Bronx,40.86776,-73.89717,POINT (-73.89717 40.86776),8.721815509482749
381.0,2024,5365.465408805032,Kingsbridge Rd (4),Bronx,40.86776,-73.89717,POINT (-73.89717 40.86776),8.587924760136346
382.0,2023,6726.7307692307695,Fordham Rd (4),Bronx,40.862804,-73.90103,POINT (-73.90103 40.862804),8.813993184388188
382.0,2024,5753.66037735849,Fordham Rd (4),Bronx,40.862804,-73.90103,POINT (-73.90103 40.862804),8.657765305923478
383.0,2023,3619.6794871794873,183 St (4),Bronx,40.858406,-73.90388,POINT (-73.90388 40.858406),8.194416990846435
383.0,2024,3331.308176100629,183 St (4),Bronx,40.858406,-73.90388,POINT (-73.90388 40.858406),8.111420488835932
384.0,2023,5846.044871794871,Burnside Av (4),Bronx,40.853455,-73.907684,POINT (-73.907684 40.853455),8.673691662474061
384.0,2024,6179.2830188679245,Burnside Av (4),Bronx,40.853455,-73.907684,POINT (-73.907684 40.853455),8.729119345336455
385.0,2023,3252.2115384615386,176 St (4),Bronx,40.84848,-73.9118,POINT (-73.9118 40.84848),8.087397953089951
385.0,2024,3337.830188679245,176 St (4),Bronx,40.84848,-73.9118,POINT (-73.9118 40.84848),8.113375781710968
386.0,2023,3136.4679487179487,Mt Eden Av (4),Bronx,40.844433,-73.91469,POINT (-73.91469 40.844433),8.051171367839796
386.0,2024,3026.7924528301887,Mt Eden Av (4),Bronx,40.844433,-73.91469,POINT (-73.91469 40.844433),8.015589069549726
387.0,2023,4568.974358974358,170 St (4),Bronx,40.840076,-73.91779,POINT (-73.91779 40.840076),8.427262873144798
387.0,2024,4423.88679245283,170 St (4),Bronx,40.840076,-73.91779,POINT (-73.91779 40.840076),8.394999973488284
388.0,2023,5852.4807692307695,167 St (4),Bronx,40.835537,-73.9214,POINT (-73.9214 40.835537),8.674791766568942
388.0,2024,5359.641509433963,167 St (4),Bronx,40.835537,-73.9214,POINT (-73.9214 40.835537),8.586838931499106
391.0,2023,2575.525641025641,"138 St-Grand Concourse (4,5)",Bronx,40.813225,-73.92985,POINT (-73.92985 40.813225),7.854197119601407
391.0,2024,2661.3522012578615,"138 St-Grand Concourse (4,5)",Bronx,40.813225,-73.92985,POINT (-73.92985 40.813225),7.88696529721222
392.0,2023,15936.564102564103,"125 St (4,5,6)",Manhattan,40.80414,-73.93759,POINT (-73.93759 40.80414),9.676434124014362
392.0,2024,17464.345911949687,"125 St (4,5,6)",Manhattan,40.80414,-73.93759,POINT (-73.93759 40.80414),9.767973963053938
393.0,2023,8910.583333333332,116 St (6),Manhattan,40.79863,-73.94162,POINT (-73.94162 40.79863),9.095107207633035
393.0,2024,8877.207547169812,116 St (6),Manhattan,40.79863,-73.94162,POINT (-73.94162 40.79863),9.091354962815005
394.0,2023,6831.371794871795,110 St (6),Manhattan,40.79502,-73.94425,POINT (-73.94425 40.79502),8.829427153611803
394.0,2024,6633.11320754717,110 St (6),Manhattan,40.79502,-73.94425,POINT (-73.94425 40.79502),8.799980284110744
395.0,2023,8700.99358974359,103 St (6),Manhattan,40.7906,-73.94748,POINT (-73.94748 40.7906),9.071307426638615
395.0,2024,8260.830188679245,103 St (6),Manhattan,40.7906,-73.94748,POINT (-73.94748 40.7906),9.019401414450796
396.0,2023,13098.820512820512,96 St (6),Manhattan,40.78567,-73.95107,POINT (-73.95107 40.78567),9.480353807783969
396.0,2024,13272.792452830188,96 St (6),Manhattan,40.78567,-73.95107,POINT (-73.95107 40.78567),9.493546877967404
397.0,2023,33224.679487179485,"86 St (4,5,6)",Manhattan,40.77949,-73.95559,POINT (-73.95559 40.77949),10.411078334453725
397.0,2024,34349.308176100625,"86 St (4,5,6)",Manhattan,40.77949,-73.95559,POINT (-73.95559 40.77949),10.444366269258012
398.0,2023,20816.02564102564,77 St (6),Manhattan,40.77362,-73.95988,POINT (-73.95988 40.77362),9.94352647130181
398.0,2024,21500.54716981132,77 St (6),Manhattan,40.77362,-73.95988,POINT (-73.95988 40.77362),9.97588017291323
399.0,2023,18720.76923076923,68 St-Hunter College (6),Manhattan,40.768143,-73.96387,POINT (-73.96387 40.768143),9.837442255756441
399.0,2024,19027.157232704405,68 St-Hunter College (6),Manhattan,40.768143,-73.96387,POINT (-73.96387 40.768143),9.853675120746137
403.0,2023,19140.52564102564,33 St (6),Manhattan,40.746082,-73.98208,POINT (-73.98208 40.746082),9.859615371392776
403.0,2024,20700.553459119496,33 St (6),Manhattan,40.746082,-73.98208,POINT (-73.98208 40.746082),9.9379640227719
404.0,2023,14776.307692307691,28 St (6),Manhattan,40.74307,-73.98426,POINT (-73.98426 40.74307),9.600848019066746
404.0,2024,15562.981132075472,28 St (6),Manhattan,40.74307,-73.98426,POINT (-73.98426 40.74307),9.6527146218238
405.0,2023,19300.26923076923,23 St (6),Manhattan,40.739864,-73.9866,POINT (-73.9866 40.739864),9.86792613598296
405.0,2024,19687.77358490566,23 St (6),Manhattan,40.739864,-73.9866,POINT (-73.9866 40.739864),9.887803883502633
407.0,2023,11506.98076923077,Astor Pl (6),Manhattan,40.730053,-73.99107,POINT (-73.99107 40.730053),9.35079605359173
407.0,2024,12209.238993710691,Astor Pl (6),Manhattan,40.730053,-73.99107,POINT (-73.99107 40.730053),9.41003014051767
409.0,2023,8279.698717948717,Spring St (6),Manhattan,40.7223,-73.99714,POINT (-73.99714 40.7223),9.021682630044678
409.0,2024,8814.396226415094,Spring St (6),Manhattan,40.7223,-73.99714,POINT (-73.99714 40.7223),9.084255042932975
413.0,2023,12082.49358974359,"Wall St (4,5)",Manhattan,40.707558,-74.01186,POINT (-74.01186 40.707558),9.399595634126234
413.0,2024,12770.088050314465,"Wall St (4,5)",Manhattan,40.707558,-74.01186,POINT (-74.01186 40.707558),9.45493914902378
414.0,2023,17430.846153846152,"Bowling Green (4,5)",Manhattan,40.70482,-74.01407,POINT (-74.01407 40.70482),9.766054051083339
414.0,2024,17700.880503144654,"Bowling Green (4,5)",Manhattan,40.70482,-74.01407,POINT (-74.01407 40.70482),9.781426156034037
416.0,2023,2779.9487179487182,Wakefield-241 St (2),Bronx,40.903126,-73.85062,POINT (-73.85062 40.903126),7.930547413916053
416.0,2024,2840.8427672955972,Wakefield-241 St (2),Bronx,40.903126,-73.85062,POINT (-73.85062 40.903126),7.952207982459303
417.0,2023,1986.6666666666667,"Nereid Av (2,5)",Bronx,40.89838,-73.85438,POINT (-73.85438 40.89838),7.594716700454996
417.0,2024,1796.1446540880504,"Nereid Av (2,5)",Bronx,40.89838,-73.85438,POINT (-73.85438 40.89838),7.49395438108863
418.0,2023,2784.9358974358975,"233 St (2,5)",Bronx,40.893192,-73.857475,POINT (-73.857475 40.893192),7.932339145258066
418.0,2024,2427.748427672956,"233 St (2,5)",Bronx,40.893192,-73.857475,POINT (-73.857475 40.893192),7.795131353310259
419.0,2023,1961.3012820512822,"225 St (2,5)",Bronx,40.888023,-73.860344,POINT (-73.860344 40.888023),7.581873186976185
419.0,2024,1851.4779874213837,"225 St (2,5)",Bronx,40.888023,-73.860344,POINT (-73.860344 40.888023),7.524279474466112
420.0,2023,1618.9551282051284,"219 St (2,5)",Bronx,40.883896,-73.86263,POINT (-73.86263 40.883896),7.390153729204005
420.0,2024,1454.9371069182391,"219 St (2,5)",Bronx,40.883896,-73.86263,POINT (-73.86263 40.883896),7.283405032025753
421.0,2023,3955.019230769231,"Gun Hill Rd (2,5)",Bronx,40.87785,-73.86626,POINT (-73.86626 40.87785),8.282993553895912
421.0,2024,4096.11320754717,"Gun Hill Rd (2,5)",Bronx,40.87785,-73.86626,POINT (-73.86626 40.87785),8.318037908980392
422.0,2023,1784.576923076923,"Burke Av (2,5)",Bronx,40.871357,-73.867165,POINT (-73.867165 40.871357),7.487496848199425
422.0,2024,1657.0628930817609,"Burke Av (2,5)",Bronx,40.871357,-73.867165,POINT (-73.867165 40.871357),7.413405268076981
423.0,2023,2871.076923076923,"Allerton Av (2,5)",Bronx,40.865463,-73.867355,POINT (-73.867355 40.865463),7.962790713610592
423.0,2024,2672.805031446541,"Allerton Av (2,5)",Bronx,40.865463,-73.867355,POINT (-73.867355 40.865463),7.891257842306
424.0,2023,5610.403846153846,"Pelham Pkwy (2,5)",Bronx,40.857193,-73.867615,POINT (-73.867615 40.857193),8.632556207168069
424.0,2024,5056.8176100628925,"Pelham Pkwy (2,5)",Bronx,40.857193,-73.867615,POINT (-73.867615 40.857193),8.528690366884785
425.0,2023,1542.1858974358975,"Bronx Park East (2,5)",Bronx,40.848827,-73.868454,POINT (-73.868454 40.848827),7.341604323029737
425.0,2024,1470.5471698113208,"Bronx Park East (2,5)",Bronx,40.848827,-73.868454,POINT (-73.868454 40.848827),7.294069622756986
426.0,2023,5762.2692307692305,"E 180 St (2,5)",Bronx,40.841892,-73.87349,POINT (-73.87349 40.841892),8.659260167466613
426.0,2024,5612.1194968553455,"E 180 St (2,5)",Bronx,40.841892,-73.87349,POINT (-73.87349 40.841892),8.632861904018158
427.0,2023,3275.589743589743,"West Farms Sq-E Tremont Av (2,5)",Bronx,40.840294,-73.88005,POINT (-73.88005 40.840294),8.094558448182198
427.0,2024,3180.7861635220124,"West Farms Sq-E Tremont Av (2,5)",Bronx,40.840294,-73.88005,POINT (-73.88005 40.840294),8.065198004729467
428.0,2023,3700.8076923076924,"174 St (2,5)",Bronx,40.837288,-73.88773,POINT (-73.88773 40.837288),8.216576544811621
428.0,2024,3490.8176100628934,"174 St (2,5)",Bronx,40.837288,-73.88773,POINT (-73.88773 40.837288),8.15817768480014
429.0,2023,2726.955128205128,"Freeman St (2,5)",Bronx,40.829994,-73.89187,POINT (-73.89187 40.829994),7.911307570222915
429.0,2024,2671.503144654088,"Freeman St (2,5)",Bronx,40.829994,-73.89187,POINT (-73.89187 40.829994),7.8907708195698225
430.0,2023,4430.442307692308,"Simpson St (2,5)",Bronx,40.824074,-73.89307,POINT (-73.89307 40.824074),8.396480387407555
430.0,2024,4564.874213836478,"Simpson St (2,5)",Bronx,40.824074,-73.89307,POINT (-73.89307 40.824074),8.426365278273236
431.0,2023,1925.6217948717947,"Intervale Av (2,5)",Bronx,40.82218,-73.896736,POINT (-73.896736 40.82218),7.56352338286817
431.0,2024,1778.8490566037735,"Intervale Av (2,5)",Bronx,40.82218,-73.896736,POINT (-73.896736 40.82218),7.484283840029635
432.0,2023,4155.634615384615,"Prospect Av (2,5)",Bronx,40.819584,-73.90177,POINT (-73.90177 40.819584),8.332461039162599
432.0,2024,4062.9056603773583,"Prospect Av (2,5)",Bronx,40.819584,-73.90177,POINT (-73.90177 40.819584),8.309899775499057
433.0,2023,3081.5705128205127,"Jackson Av (2,5)",Bronx,40.81649,-73.90781,POINT (-73.90781 40.81649),8.033519109982223
433.0,2024,3163.0377358490564,"Jackson Av (2,5)",Bronx,40.81649,-73.90781,POINT (-73.90781 40.81649),8.05960425544381
434.0,2023,11171.673076923076,"3 Av-149 St (2,5)",Bronx,40.81611,-73.917755,POINT (-73.917755 40.81611),9.321226172021076
434.0,2024,12084.704402515725,"3 Av-149 St (2,5)",Bronx,40.81611,-73.917755,POINT (-73.917755 40.81611),9.399778578779921
436.0,2023,2282.583333333333,Harlem-148 St (3),Manhattan,40.82388,-73.93647,POINT (-73.93647 40.82388),7.733501125645767
436.0,2024,2199.182389937107,Harlem-148 St (3),Manhattan,40.82388,-73.93647,POINT (-73.93647 40.82388),7.696295540426885
437.0,2023,2014.8782051282053,145 St (3),Manhattan,40.82042,-73.93625,POINT (-73.93625 40.82042),7.608810213243339
437.0,2024,1993.3333333333335,145 St (3),Manhattan,40.82042,-73.93625,POINT (-73.93625 40.82042),7.598065104721922
438.0,2023,7163.99358974359,"135 St (2,3)",Manhattan,40.814228,-73.94077,POINT (-73.94077 40.814228),8.876962445599428
438.0,2024,7234.591194968553,"135 St (2,3)",Manhattan,40.814228,-73.94077,POINT (-73.94077 40.814228),8.88676734892262
439.0,2023,8378.602564102564,"125 St (2,3)",Manhattan,40.807755,-73.945496,POINT (-73.945496 40.807755),9.033555765633375
439.0,2024,9331.465408805032,"125 St (2,3)",Manhattan,40.807755,-73.945496,POINT (-73.945496 40.807755),9.141254504251469
440.0,2023,6323.807692307692,"116 St (2,3)",Manhattan,40.802097,-73.94962,POINT (-73.94962 40.802097),8.752234908755268
440.0,2024,6034.012578616353,"116 St (2,3)",Manhattan,40.802097,-73.94962,POINT (-73.94962 40.802097),8.705333217807231
441.0,2023,5040.666666666666,"Central Park North (110 St) (2,3)",Manhattan,40.799076,-73.95182,POINT (-73.95182 40.799076),8.525491994230933
441.0,2024,4785.471698113208,"Central Park North (110 St) (2,3)",Manhattan,40.799076,-73.95182,POINT (-73.95182 40.799076),8.473548821512603
442.0,2023,2789.8012820512818,Eastchester-Dyre Av (5),Bronx,40.8883,-73.83083,POINT (-73.83083 40.8883),7.934084031449841
442.0,2024,2608.622641509434,Eastchester-Dyre Av (5),Bronx,40.8883,-73.83083,POINT (-73.83083 40.8883),7.866960908066631
443.0,2023,1940.7692307692307,Baychester Av (5),Bronx,40.878662,-73.83859,POINT (-73.83859 40.878662),7.571354811084488
443.0,2024,1835.7987421383648,Baychester Av (5),Bronx,40.878662,-73.83859,POINT (-73.83859 40.878662),7.515779521313583
444.0,2023,3301.3653846153848,Gun Hill Rd (5),Bronx,40.869526,-73.84638,POINT (-73.84638 40.869526),8.102394273904954
444.0,2024,2869.5377358490564,Gun Hill Rd (5),Bronx,40.869526,-73.84638,POINT (-73.84638 40.869526),7.962254655610485
445.0,2023,2105.2179487179487,Pelham Pkwy (5),Bronx,40.858986,-73.85536,POINT (-73.85536 40.858986),7.652649176758989
445.0,2024,2080.8490566037735,Pelham Pkwy (5),Bronx,40.858986,-73.85536,POINT (-73.85536 40.858986),7.641011747317022
446.0,2023,1885.0897435897436,Morris Park (5),Bronx,40.854362,-73.8605,POINT (-73.8605 40.854362),7.542261046149197
446.0,2024,1843.1069182389938,Morris Park (5),Bronx,40.854362,-73.8605,POINT (-73.8605 40.854362),7.519750384127094
447.0,2023,43923.06410256411,Flushing-Main St (7),Queens,40.7596,-73.83003,POINT (-73.83003 40.7596),10.690217606113773
447.0,2024,45477.74842767295,Flushing-Main St (7),Queens,40.7596,-73.83003,POINT (-73.83003 40.7596),10.725000428305359
448.0,2023,4912.692307692308,Mets-Willets Point (7),Queens,40.754623,-73.84563,POINT (-73.84563 40.754623),8.499780935673465
448.0,2024,5012.245283018868,Mets-Willets Point (7),Queens,40.754623,-73.84563,POINT (-73.84563 40.754623),8.519838745453866
449.0,2023,6310.25,111 St (7),Queens,40.75173,-73.85533,POINT (-73.85533 40.75173),8.750089034173126
449.0,2024,6457.40251572327,111 St (7),Queens,40.75173,-73.85533,POINT (-73.85533 40.75173),8.773137277608054
450.0,2023,20324.621794871793,103 St-Corona Plaza (7),Queens,40.749866,-73.8627,POINT (-73.8627 40.749866),9.919637526561685
450.0,2024,19548.333333333332,103 St-Corona Plaza (7),Queens,40.749866,-73.8627,POINT (-73.8627 40.749866),9.880696464235312
451.0,2023,20026.44230769231,Junction Blvd (7),Queens,40.749146,-73.86953,POINT (-73.86953 40.749146),9.904858727430637
451.0,2024,19614.08176100629,Junction Blvd (7),Queens,40.749146,-73.86953,POINT (-73.86953 40.749146),9.884054026924861
452.0,2023,13828.057692307691,90 St-Elmhurst Av (7),Queens,40.74841,-73.87661,POINT (-73.87661 40.74841),9.534527287291063
452.0,2024,14571.993710691822,90 St-Elmhurst Av (7),Queens,40.74841,-73.87661,POINT (-73.87661 40.74841),9.586925348960957
453.0,2023,8312.115384615385,82 St-Jackson Hts (7),Queens,40.747658,-73.8837,POINT (-73.8837 40.747658),9.02558971345586
453.0,2024,7141.2515723270435,82 St-Jackson Hts (7),Queens,40.747658,-73.8837,POINT (-73.8837 40.747658),8.87378335188674
455.0,2023,4303.26282051282,69 St (7),Queens,40.746326,-73.8964,POINT (-73.8964 40.746326),8.36736116422282
455.0,2024,4482.584905660377,69 St (7),Queens,40.746326,-73.8964,POINT (-73.8964 40.746326),8.408178207574313
456.0,2023,13560.98076923077,61 St-Woodside (7),Queens,40.74563,-73.902985,POINT (-73.902985 40.74563),9.515025625253605
456.0,2024,12366.14465408805,61 St-Woodside (7),Queens,40.74563,-73.902985,POINT (-73.902985 40.74563),9.422798610454441
457.0,2023,4561.807692307692,52 St (7),Queens,40.74415,-73.91255,POINT (-73.91255 40.74415),8.425693435026718
457.0,2024,4838.666666666667,52 St (7),Queens,40.74415,-73.91255,POINT (-73.91255 40.74415),8.484601126815578
458.0,2023,9278.72435897436,46 St-Bliss St (7),Queens,40.743134,-73.918434,POINT (-73.918434 40.743134),9.135587122642384
458.0,2024,9210.446540880503,46 St-Bliss St (7),Queens,40.743134,-73.918434,POINT (-73.918434 40.743134),9.128202178901264
459.0,2023,7214.884615384615,40 St-Lowery St (7),Queens,40.743782,-73.92402,POINT (-73.92402 40.743782),8.884040071507163
459.0,2024,7233.955974842767,40 St-Lowery St (7),Queens,40.743782,-73.92402,POINT (-73.92402 40.743782),8.886679554021883
460.0,2023,6546.705128205129,33 St-Rawson St (7),Queens,40.744587,-73.931,POINT (-73.931 40.744587),8.786869905132068
460.0,2024,6417.635220125787,33 St-Rawson St (7),Queens,40.744587,-73.931,POINT (-73.931 40.744587),8.766960791550213
461.0,2023,11093.865384615385,"Queensboro Plaza (7,N,W)",Queens,40.750584,-73.9402,POINT (-73.9402 40.750584),9.314237702315657
461.0,2024,10053.899371069181,"Queensboro Plaza (7,N,W)",Queens,40.750584,-73.9402,POINT (-73.9402 40.750584),9.215815294306767
463.0,2023,4103.442307692308,Hunters Point Av (7),Queens,40.742214,-73.94891,POINT (-73.94891 40.742214),8.319825155822148
463.0,2024,3911.0440251572327,Hunters Point Av (7),Queens,40.742214,-73.94891,POINT (-73.94891 40.742214),8.271815284965932
464.0,2023,12267.102564102564,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.95358,POINT (-73.95358 40.742626),9.414757885494481
464.0,2024,12839.408805031446,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.95358,POINT (-73.95358 40.742626),9.460352415135208
471.0,2023,18654.826923076922,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,POINT (-74.00191 40.755882),9.83391381182786
471.0,2024,20773.880503144657,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,POINT (-74.00191 40.755882),9.941499867752578
475.0,2023,12649.775641025642,96 St (Q),Manhattan,40.784317,-73.94715,POINT (-73.94715 40.784317),9.445473807772046
475.0,2024,12977.301886792453,96 St (Q),Manhattan,40.784317,-73.94715,POINT (-73.94715 40.784317),9.47103415633702
476.0,2023,17380.04487179487,86 St (Q),Manhattan,40.77789,-73.95179,POINT (-73.95179 40.77789),9.763135516217984
476.0,2024,17970.622641509435,86 St (Q),Manhattan,40.77789,-73.95179,POINT (-73.95179 40.77789),9.796549272946988
477.0,2023,22106.51923076923,72 St (Q),Manhattan,40.7688,-73.95843,POINT (-73.95843 40.7688),10.00367306632486
477.0,2024,23477.597484276732,72 St (Q),Manhattan,40.7688,-73.95843,POINT (-73.95843 40.7688),10.063844539801797
501.0,2023,7117.50641025641,St George (SIR),Staten Island,40.64375,-74.07365,POINT (-74.07365 40.64375),8.87045320856002
501.0,2024,7213.534591194968,St George (SIR),Staten Island,40.64375,-74.07365,POINT (-74.07365 40.64375),8.883852963402504
502.0,2023,495.8012820512821,Tompkinsville (SIR),Staten Island,40.636948,-74.07484,POINT (-74.07484 40.636948),6.208190111234462
502.0,2024,435.0440251572327,Tompkinsville (SIR),Staten Island,40.636948,-74.07484,POINT (-74.07484 40.636948),6.077743213382656
601.0,2023,36498.192307692305,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.738228,-73.99621,POINT (-73.99621 40.738228),10.505045410769368
601.0,2024,32327.849056603773,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.738228,-73.99621,POINT (-73.99621 40.738228),10.383715270228189
602.0,2023,67794.90384615384,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.735737,-73.98995,POINT (-73.98995 40.735737),11.124257056854944
602.0,2024,70842.56603773584,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.735737,-73.98995,POINT (-73.98995 40.735737),11.168229429954122
603.0,2023,7052.878205128205,"149 St-Grand Concourse (2,4,5)",Bronx,40.818375,-73.92735,POINT (-73.92735 40.818375),8.86133284457495
603.0,2024,6907.452830188679,"149 St-Grand Concourse (2,4,5)",Bronx,40.818375,-73.92735,POINT (-73.92735 40.818375),8.840500988679926
604.0,2023,16554.884615384617,"161 St-Yankee Stadium (B,D,4)",Bronx,40.827995,-73.92565,POINT (-73.92565 40.827995),9.714496883490908
604.0,2024,18454.4213836478,"161 St-Yankee Stadium (B,D,4)",Bronx,40.827995,-73.92565,POINT (-73.92565 40.827995),9.823113448237718
605.0,2023,17055.02564102564,"168 St (A,C,1)",Manhattan,40.840717,-73.93956,POINT (-73.93956 40.840717),9.744258830307876
605.0,2024,17613.962264150945,"168 St (A,C,1)",Manhattan,40.840717,-73.93956,POINT (-73.93956 40.840717),9.776503948516497
606.0,2023,17991.69230769231,"Court Sq (E,G,M,7)",Queens,40.747845,-73.94383,POINT (-73.94383 40.747845),9.797720971538947
606.0,2024,19776.119496855346,"Court Sq (E,G,M,7)",Queens,40.747845,-73.94383,POINT (-73.94383 40.747845),9.892280967517218
607.0,2023,75644.26923076923,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.749718,-73.98782,POINT (-73.98782 40.749718),11.23381018230763
607.0,2024,78604.13836477988,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.749718,-73.98782,POINT (-73.98782 40.749718),11.272192349878246
608.0,2023,9123.134615384615,"4 Av (F,G)/9 St (R)",Brooklyn,40.67085,-73.988304,POINT (-73.988304 40.67085),9.118678337283232
608.0,2024,9245.72327044025,"4 Av (F,G)/9 St (R)",Brooklyn,40.67085,-73.988304,POINT (-73.988304 40.67085),9.132024526714808
609.0,2023,38281.019230769234,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,40.754223,-73.981964,POINT (-73.981964 40.754223),10.552735593150874
609.0,2024,40991.163522012575,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,40.754223,-73.981964,POINT (-73.981964 40.754223),10.62113619380864
610.0,2023,108010.60256410256,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.751778,-73.976845,POINT (-73.976845 40.751778),11.589993931485141
610.0,2024,117120.38364779874,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.751778,-73.976845,POINT (-73.976845 40.751778),11.670966143058063
611.0,2023,137665.0,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.75731,-73.986755,POINT (-73.986755 40.75731),11.832585740648323
611.0,2024,144063.20754716982,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.75731,-73.986755,POINT (-73.986755 40.75731),11.878014364924864
612.0,2023,40769.96153846154,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,40.757553,-73.969055,POINT (-73.969055 40.757553),10.61572537999586
612.0,2024,44378.90566037736,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,40.757553,-73.969055,POINT (-73.969055 40.757553),10.700542070760516
613.0,2023,39296.33333333333,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,40.76266,-73.967255,POINT (-73.967255 40.76266),10.578911941441502
613.0,2024,39420.49685534591,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,40.76266,-73.967255,POINT (-73.967255 40.76266),10.582066551963113
614.0,2023,51026.455128205125,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,40.768295,-73.981735,POINT (-73.981735 40.768295),10.840119102702863
614.0,2024,53856.93081761007,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,40.768295,-73.981735,POINT (-73.981735 40.768295),10.894104947833513
615.0,2023,3832.3333333333335,New Utrecht Av (N)/62 St (D),Brooklyn,40.626472,-73.99635,POINT (-73.99635 40.626472),8.251490025683232
615.0,2024,3670.5974842767296,New Utrecht Av (N)/62 St (D),Brooklyn,40.626472,-73.99635,POINT (-73.99635 40.626472),8.20838212816024
616.0,2023,43866.5,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,40.74685,-73.891335,POINT (-73.891335 40.74685),10.68892900598529
616.0,2024,45357.85534591195,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,40.74685,-73.891335,POINT (-73.891335 40.74685),10.722360703204744
617.0,2023,30658.948717948715,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.68446,-73.97689,POINT (-73.97689 40.68446),10.330712479819994
617.0,2024,31732.144654088053,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.68446,-73.97689,POINT (-73.97689 40.68446),10.365116986319135
618.0,2023,33997.17307692308,"14 St (A,C,E)/8 Av (L)",Manhattan,40.740894,-74.00169,POINT (-74.00169 40.740894),10.434062069122954
618.0,2024,35802.622641509435,"14 St (A,C,E)/8 Av (L)",Manhattan,40.740894,-74.00169,POINT (-74.00169 40.740894),10.485804358372933
619.0,2023,28038.20512820513,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,40.725914,-73.99466,POINT (-73.99466 40.725914),10.241358992965162
