station_complex_id,year,annual_weekday_avg_ridership,station_complex,borough,latitude,longitude,geometry,log_ridership,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi
438.0,2024,7234.591194968553,"135 St (2,3)",Manhattan,40.814228,-73.94077,POINT (-73.94077 40.814228),8.88676734892262,"135 St (2,3)",0.784137123,79883,62,62639,1.938046008,0.808227961,0.825923883,11,15452,732,933.5101972,23,11.03530864,54951.55819,10.02588052,9.076193538,66.97831634,0.591434182,1.718327292,8.831605028,0.67498459,10.02588052,58585,8,5,0,3335.573636,0.631737431,0,0,0.0,0.0,0,0,0,0,1,1,0,16,42,1,10,1,10,0,0
439.0,2023,8378.602564102564,"125 St (2,3)",Manhattan,40.807755,-73.945496,POINT (-73.945496 40.807755),9.033555765633375,"125 St (2,3)",0.784137123,76646,74,60101,1.996111216,0.832443034,0.841639635,11,21819,444,566.2274967,20,9.621731643,63256.50407,10.72765056,8.002989592,67.63208394,1.01913111,1.124976772,9.083536468,0.713262189,10.72765056,67538,18,10,1,1995.407496,0.377918086,0,0,0.0,0.0,0,0,1,1,0,1,0,25,62,1,10,1,10,0,0
439.0,2024,9331.465408805032,"125 St (2,3)",Manhattan,40.807755,-73.945496,POINT (-73.945496 40.807755),9.141254504251467,"125 St (2,3)",0.784137123,76646,74,60101,1.996111216,0.832443034,0.841639635,11,21819,444,566.2274967,20,9.621731643,63256.50407,10.72765056,8.002989592,67.63208394,1.01913111,1.124976772,9.083536468,0.713262189,10.72765056,67538,18,10,1,1995.407496,0.377918086,0,0,0.0,0.0,0,0,1,1,0,1,0,25,62,1,10,1,10,0,0
440.0,2023,6323.807692307692,"116 St (2,3)",Manhattan,40.802097,-73.94962,POINT (-73.94962 40.802097),8.752234908755268,"116 St (2,3)",0.784137123,84574,49,66318,1.794133476,0.779182268,0.795956286,10,15512,552,703.9585094,18,8.463835552,66228.46494,9.233571637,7.101157046,70.36938655,1.166991313,0.995472424,8.74669402,0.971593379,9.233571637,65075,16,8,0,3107.04521,0.588455532,0,0,0.0,0.0,0,0,0,1,0,1,0,18,40,1,10,1,10,0,1
440.0,2024,6034.012578616353,"116 St (2,3)",Manhattan,40.802097,-73.94962,POINT (-73.94962 40.802097),8.705333217807231,"116 St (2,3)",0.784137123,84574,49,66318,1.794133476,0.779182268,0.795956286,10,15512,552,703.9585094,18,8.463835552,66228.46494,9.233571637,7.101157046,70.36938655,1.166991313,0.995472424,8.74669402,0.971593379,9.233571637,65075,16,8,0,3107.04521,0.588455532,0,0,0.0,0.0,0,0,0,1,0,1,0,18,40,1,10,1,10,0,1
441.0,2023,5040.666666666666,"Central Park North (110 St) (2,3)",Manhattan,40.799076,-73.95182,POINT (-73.95182 40.799076),8.525491994230933,"110 St-Malcolm X Plaza (2,3)",0.784137123,79166,65,62077,1.467345043,0.637259855,0.692708108,10,12478,578,737.1159754,18,7.988535184,59135.63068,10.29664827,6.85393413,69.32624868,1.278710283,0.94510666,8.902993105,1.21703594,10.29664827,60875,11,8,0,4149.747826,0.785937088,0,0,0.0,0.0,0,0,0,1,0,0,0,7,34,1,7,1,10,1,1
441.0,2024,4785.471698113208,"Central Park North (110 St) (2,3)",Manhattan,40.799076,-73.95182,POINT (-73.95182 40.799076),8.473548821512603,"110 St-Malcolm X Plaza (2,3)",0.784137123,79166,65,62077,1.467345043,0.637259855,0.692708108,10,12478,578,737.1159754,18,7.988535184,59135.63068,10.29664827,6.85393413,69.32624868,1.278710283,0.94510666,8.902993105,1.21703594,10.29664827,60875,11,8,0,4149.747826,0.785937088,0,0,0.0,0.0,0,0,0,1,0,0,0,7,34,1,7,1,10,1,1
442.0,2023,2789.8012820512818,Eastchester-Dyre Av (5),Bronx,40.8883,-73.83083,POINT (-73.83083 40.8883),7.934084031449841,Eastchester-Dyre Av (5),0.784137123,14841,433,11637,2.21205105,0.92249694,0.877932947,11,2991,319,406.8166023,0,50.29266309,80114.48168,1.946762981,38.36213177,42.73121665,1.604457728,0.637434017,2.295730722,0.491734813,1.946762981,78358,2,1,0,8701.567079,1.648024068,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0
442.0,2024,2608.622641509434,Eastchester-Dyre Av (5),Bronx,40.8883,-73.83083,POINT (-73.83083 40.8883),7.866960908066631,Eastchester-Dyre Av (5),0.784137123,14841,433,11637,2.21205105,0.92249694,0.877932947,11,2991,319,406.8166023,0,50.29266309,80114.48168,1.946762981,38.36213177,42.73121665,1.604457728,0.637434017,2.295730722,0.491734813,1.946762981,78358,2,1,0,8701.567079,1.648024068,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0
443.0,2023,1940.7692307692307,Baychester Av (5),Bronx,40.878662,-73.83859,POINT (-73.83859 40.878662),7.571354811084488,Baychester Av (5),0.784137123,35707,344,27999,1.848498411,0.770883713,0.790882767,11,3094,410,522.8677334,0,34.87508344,68971.84382,3.26256454,29.05707124,51.56458845,1.938542986,0.474507492,6.292391025,1.592322059,3.26256454,70086,10,1,0,8980.081391,1.700772991,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
443.0,2024,1835.7987421383648,Baychester Av (5),Bronx,40.878662,-73.83859,POINT (-73.83859 40.878662),7.515779521313583,Baychester Av (5),0.784137123,35707,344,27999,1.848498411,0.770883713,0.790882767,11,3094,410,522.8677334,0,34.87508344,68971.84382,3.26256454,29.05707124,51.56458845,1.938542986,0.474507492,6.292391025,1.592322059,3.26256454,70086,10,1,0,8980.081391,1.700772991,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
444.0,2023,3301.3653846153848,Gun Hill Rd (5),Bronx,40.869526,-73.84638,POINT (-73.84638 40.869526),8.102394273904954,Gun Hill Rd (5),0.784137123,32456,369,25450,1.37758833,0.626967468,0.595806956,9,1776,337,429.7717711,0,46.19735964,80239.50539,2.757468914,40.16346731,45.70385185,0.304806419,0.523357926,4.246549457,0.073545182,2.757468914,79026,7,1,0,7579.025202,1.43542144,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
444.0,2024,2869.5377358490564,Gun Hill Rd (5),Bronx,40.869526,-73.84638,POINT (-73.84638 40.869526),7.962254655610485,Gun Hill Rd (5),0.784137123,32456,369,25450,1.37758833,0.626967468,0.595806956,9,1776,337,429.7717711,0,46.19735964,80239.50539,2.757468914,40.16346731,45.70385185,0.304806419,0.523357926,4.246549457,0.073545182,2.757468914,79026,7,1,0,7579.025202,1.43542144,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
445.0,2023,2105.2179487179487,Pelham Pkwy (5),Bronx,40.858986,-73.85536,POINT (-73.85536 40.858986),7.652649176758989,Pelham Pkwy (5),0.784137123,31238,379,24495,1.314923302,0.571063934,0.591367395,10,6262,389,496.0867032,0,43.63969286,73412.93862,3.105131772,36.00484903,43.84167572,0.760209302,0.331822473,8.010451172,0.3110167,3.105131772,68606,5,1,0,8156.227526,1.544740062,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1
445.0,2024,2080.849056603773,Pelham Pkwy (5),Bronx,40.858986,-73.85536,POINT (-73.85536 40.858986),7.641011747317022,Pelham Pkwy (5),0.784137123,31238,379,24495,1.314923302,0.571063934,0.591367395,10,6262,389,496.0867032,0,43.63969286,73412.93862,3.105131772,36.00484903,43.84167572,0.760209302,0.331822473,8.010451172,0.3110167,3.105131772,68606,5,1,0,8156.227526,1.544740062,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1
446.0,2023,1885.089743589744,Morris Park (5),Bronx,40.854362,-73.8605,POINT (-73.8605 40.854362),7.542261046149197,Morris Park (5),0.784137123,45743,269,35869,1.758197724,0.733225402,0.777367743,11,5953,387,493.5361289,0,32.17923956,61066.4956,4.507135281,27.335877,55.06270768,0.835371921,0.795436743,6.216239755,0.343434037,4.507135281,58665,9,2,0,7671.864968,1.453004729,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,1,2,1,4,1,1
446.0,2024,1843.1069182389936,Morris Park (5),Bronx,40.854362,-73.8605,POINT (-73.8605 40.854362),7.519750384127094,Morris Park (5),0.784137123,45743,269,35869,1.758197724,0.733225402,0.777367743,11,5953,387,493.5361289,0,32.17923956,61066.4956,4.507135281,27.335877,55.06270768,0.835371921,0.795436743,6.216239755,0.343434037,4.507135281,58665,9,2,0,7671.864968,1.453004729,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,1,2,1,4,1,1
447.0,2023,43923.06410256411,Flushing-Main St (7),Queens,40.7596,-73.83003,POINT (-73.83003 40.7596),10.690217606113771,Flushing-Main St (7),0.784137123,56697,173,44458,2.124716468,0.88607559,0.853160446,11,39946,349,445.075217,0,29.45598569,33941.43533,3.664801832,14.21810963,42.62835407,0.223653666,0.268702054,22.82241035,0.935949637,3.664801832,41522,20,2,1,720.4089385,0.136441087,0,0,0.0,0.0,0,0,0,0,0,0,0,7,22,1,7,1,10,0,1
447.0,2024,45477.74842767295,Flushing-Main St (7),Queens,40.7596,-73.83003,POINT (-73.83003 40.7596),10.72500042830536,Flushing-Main St (7),0.784137123,56697,173,44458,2.124716468,0.88607559,0.853160446,11,39946,349,445.075217,0,29.45598569,33941.43533,3.664801832,14.21810963,42.62835407,0.223653666,0.268702054,22.82241035,0.935949637,3.664801832,41522,20,2,1,720.4089385,0.136441087,0,0,0.0,0.0,0,0,0,0,0,0,0,7,22,1,7,1,10,0,1
448.0,2023,4912.692307692308,Mets-Willets Point (7),Queens,40.754623,-73.84563,POINT (-73.84563 40.754623),8.499780935673465,Mets-Willets Point (7),0.784137123,4391,460,3443,1.361423293,0.567757612,0.616788574,11,3872,432,550.9240508,4,22.03534276,57059.84042,0.640383092,11.52967387,66.90281002,1.222874063,0.482593108,8.637666613,0.078330343,0.640383092,57962,3,2,1,969.8523388,0.183684155,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
448.0,2024,5012.245283018868,Mets-Willets Point (7),Queens,40.754623,-73.84563,POINT (-73.84563 40.754623),8.519838745453866,Mets-Willets Point (7),0.784137123,4391,460,3443,1.361423293,0.567757612,0.616788574,11,3872,432,550.9240508,4,22.03534276,57059.84042,0.640383092,11.52967387,66.90281002,1.222874063,0.482593108,8.637666613,0.078330343,0.640383092,57962,3,2,1,969.8523388,0.183684155,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
449.0,2023,6310.25,111 St (7),Queens,40.75173,-73.85533,POINT (-73.85533 40.75173),8.750089034173126,111 St (7),0.784137123,47925,252,37580,1.964438464,0.81923447,0.826208512,11,3712,369,470.5809601,18,20.02791689,60582.55495,2.074009616,12.71621702,67.23216644,0.346480296,0.679531607,9.129896082,0.509999068,2.074009616,57857,4,1,0,3232.387168,0.612194539,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,4,1,1
449.0,2024,6457.40251572327,111 St (7),Queens,40.75173,-73.85533,POINT (-73.85533 40.75173),8.773137277608054,111 St (7),0.784137123,47925,252,37580,1.964438464,0.81923447,0.826208512,11,3712,369,470.5809601,18,20.02791689,60582.55495,2.074009616,12.71621702,67.23216644,0.346480296,0.679531607,9.129896082,0.509999068,2.074009616,57857,4,1,0,3232.387168,0.612194539,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,4,1,1
450.0,2023,20324.621794871797,103 St-Corona Plaza (7),Queens,40.749866,-73.8627,POINT (-73.8627 40.749866),9.919637526561685,103 St-Corona Plaza (7),0.784137123,80519,59,63138,1.566248257,0.653176256,0.715562672,11,6080,286,364.7321262,25,17.93852178,61662.98506,1.716220933,11.44923722,67.91310037,0.206320599,0.931433744,10.66143984,0.476686465,1.716220933,60065,4,2,0,5344.434105,1.012203429,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,1
450.0,2024,19548.33333333333,103 St-Corona Plaza (7),Queens,40.749866,-73.8627,POINT (-73.8627 40.749866),9.880696464235312,103 St-Corona Plaza (7),0.784137123,80519,59,63138,1.566248257,0.653176256,0.715562672,11,6080,286,364.7321262,25,17.93852178,61662.98506,1.716220933,11.44923722,67.91310037,0.206320599,0.931433744,10.66143984,0.476686465,1.716220933,60065,4,2,0,5344.434105,1.012203429,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,1
451.0,2023,20026.44230769231,Junction Blvd (7),Queens,40.749146,-73.86953,POINT (-73.86953 40.749146),9.904858727430636,Junction Blvd (7),0.784137123,91108,32,71441,1.73139728,0.751936285,0.771119869,10,7639,312,397.8895923,24,17.55273841,60321.63454,1.744758335,11.23623634,68.30092064,0.167522896,0.955445441,10.79512811,0.321547839,1.744758335,59152,5,2,0,7253.219188,1.373715755,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
451.0,2024,19614.08176100629,Junction Blvd (7),Queens,40.749146,-73.86953,POINT (-73.86953 40.749146),9.88405402692486,Junction Blvd (7),0.784137123,91108,32,71441,1.73139728,0.751936285,0.771119869,10,7639,312,397.8895923,24,17.55273841,60321.63454,1.744758335,11.23623634,68.30092064,0.167522896,0.955445441,10.79512811,0.321547839,1.744758335,59152,5,2,0,7253.219188,1.373715755,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
452.0,2023,13828.057692307691,90 St-Elmhurst Av (7),Queens,40.74841,-73.87661,POINT (-73.87661 40.74841),9.534527287291064,90 St-Elmhurst Av (7),0.784137123,100547,16,78843,1.764459101,0.735836598,0.791758913,11,10081,299,381.3108592,23,17.95435549,56230.13131,3.62075029,12.58347373,67.50833433,0.437484404,0.797423292,9.180671808,0.396992338,3.62075029,57091,6,6,0,7363.735944,1.394646959,0,0,0.0,0.0,0,0,0,0,0,1,0,0,4,0,0,1,4,0,0
452.0,2024,14571.993710691822,90 St-Elmhurst Av (7),Queens,40.74841,-73.87661,POINT (-73.87661 40.74841),9.586925348960955,90 St-Elmhurst Av (7),0.784137123,100547,16,78843,1.764459101,0.735836598,0.791758913,11,10081,299,381.3108592,23,17.95435549,56230.13131,3.62075029,12.58347373,67.50833433,0.437484404,0.797423292,9.180671808,0.396992338,3.62075029,57091,6,6,0,7363.735944,1.394646959,0,0,0.0,0.0,0,0,0,0,0,1,0,0,4,0,0,1,4,0,0
453.0,2023,8312.115384615385,82 St-Jackson Hts (7),Queens,40.747658,-73.8837,POINT (-73.8837 40.747658),9.02558971345586,82 St-Jackson Hts (7),0.784137123,98586,22,77305,1.731713194,0.752073484,0.789920513,10,15468,295,376.2097106,25,17.70917417,58074.83257,6.878181454,12.63717382,64.62606221,0.678446234,0.75462733,8.481264073,0.729547728,6.878181454,60274,7,7,0,5382.191261,1.019354405,0,0,0.0,0.0,0,0,0,0,1,1,0,2,9,1,2,1,9,0,0
453.0,2024,7141.251572327044,82 St-Jackson Hts (7),Queens,40.747658,-73.8837,POINT (-73.8837 40.747658),8.87378335188674,82 St-Jackson Hts (7),0.784137123,98586,22,77305,1.731713194,0.752073484,0.789920513,10,15468,295,376.2097106,25,17.70917417,58074.83257,6.878181454,12.63717382,64.62606221,0.678446234,0.75462733,8.481264073,0.729547728,6.878181454,60274,7,7,0,5382.191261,1.019354405,0,0,0.0,0.0,0,0,0,0,1,1,0,2,9,1,2,1,9,0,0
455.0,2023,4303.26282051282,69 St (7),Queens,40.746326,-73.8964,POINT (-73.8964 40.746326),8.36736116422282,69 St (7),0.784137123,57620,164,45182,1.957986085,0.816543619,0.824093696,11,8812,691,881.2234239,25,22.22723778,61144.58081,6.269632312,16.76212171,59.38236547,1.287851524,0.833666179,9.619210026,0.162680851,6.269632312,62282,8,7,9,1829.255497,0.346449905,0,0,0.0,0.0,0,0,0,0,0,0,0,3,12,1,3,1,10,0,0
455.0,2024,4482.584905660377,69 St (7),Queens,40.746326,-73.8964,POINT (-73.8964 40.746326),8.408178207574313,69 St (7),0.784137123,57620,164,45182,1.957986085,0.816543619,0.824093696,11,8812,691,881.2234239,25,22.22723778,61144.58081,6.269632312,16.76212171,59.38236547,1.287851524,0.833666179,9.619210026,0.162680851,6.269632312,62282,8,7,9,1829.255497,0.346449905,0,0,0.0,0.0,0,0,0,0,0,0,0,3,12,1,3,1,10,0,0
456.0,2023,13560.98076923077,61 St-Woodside (7),Queens,40.74563,-73.902985,POINT (-73.902985 40.74563),9.515025625253603,61 St-Woodside (7),0.784137123,49570,233,38870,2.117601421,0.883108385,0.853855199,11,9979,681,868.4705523,30,20.77218467,64196.81234,3.950688999,15.36390944,64.29902665,1.231721062,1.020579348,8.260288597,0.390263691,3.950688999,66399,5,6,9,80.43444671,0.015233797,0,0,0.0,0.0,0,0,0,0,0,0,0,4,9,1,4,1,9,0,0
456.0,2024,12366.14465408805,61 St-Woodside (7),Queens,40.74563,-73.902985,POINT (-73.902985 40.74563),9.42279861045444,61 St-Woodside (7),0.784137123,49570,233,38870,2.117601421,0.883108385,0.853855199,11,9979,681,868.4705523,30,20.77218467,64196.81234,3.950688999,15.36390944,64.29902665,1.231721062,1.020579348,8.260288597,0.390263691,3.950688999,66399,5,6,9,80.43444671,0.015233797,0,0,0.0,0.0,0,0,0,0,0,0,0,4,9,1,4,1,9,0,0
457.0,2023,4561.807692307692,52 St (7),Queens,40.74415,-73.91255,POINT (-73.91255 40.74415),8.425693435026718,52 St (7),0.784137123,49269,240,38634,2.073600445,0.864758553,0.848329176,11,10028,404,515.2160105,23,19.62922265,73572.26312,6.455071984,15.86879879,66.2002051,0.55208483,1.189939005,4.993841867,0.833537904,6.455071984,73476,8,2,0,2724.331404,0.515971857,0,0,0.0,0.0,0,0,0,0,0,0,0,1,6,1,1,1,6,0,0
457.0,2024,4838.666666666667,52 St (7),Queens,40.74415,-73.91255,POINT (-73.91255 40.74415),8.484601126815578,52 St (7),0.784137123,49269,240,38634,2.073600445,0.864758553,0.848329176,11,10028,404,515.2160105,23,19.62922265,73572.26312,6.455071984,15.86879879,66.2002051,0.55208483,1.189939005,4.993841867,0.833537904,6.455071984,73476,8,2,0,2724.331404,0.515971857,0,0,0.0,0.0,0,0,0,0,0,0,0,1,6,1,1,1,6,0,0
458.0,2023,9278.72435897436,46 St-Bliss St (7),Queens,40.743134,-73.918434,POINT (-73.918434 40.743134),9.135587122642384,46 St-Bliss St (7),0.784137123,57170,168,44829,2.048142069,0.854141585,0.843887327,11,10164,392,499.9125646,24,18.56181202,73348.57725,6.584351648,15.8014396,66.11555199,0.667337785,1.629639454,5.69849141,0.580757625,6.584351648,72799,5,2,0,4396.875348,0.832741543,0,0,0.0,0.0,0,0,0,0,0,0,0,2,6,1,2,1,6,0,0
458.0,2024,9210.446540880504,46 St-Bliss St (7),Queens,40.743134,-73.918434,POINT (-73.918434 40.743134),9.128202178901264,46 St-Bliss St (7),0.784137123,57170,168,44829,2.048142069,0.854141585,0.843887327,11,10164,392,499.9125646,24,18.56181202,73348.57725,6.584351648,15.8014396,66.11555199,0.667337785,1.629639454,5.69849141,0.580757625,6.584351648,72799,5,2,0,4396.875348,0.832741543,0,0,0.0,0.0,0,0,0,0,0,0,0,2,6,1,2,1,6,0,0
459.0,2023,7214.884615384615,40 St-Lowery St (7),Queens,40.743782,-73.92402,POINT (-73.92402 40.743782),8.884040071507163,40 St-Lowery St (7),0.784137123,43126,289,33817,2.011501716,0.838861371,0.834696912,11,23816,297,378.7602849,26,18.05669027,76058.1641,6.634339669,14.89678876,65.66961582,0.746485587,1.94081579,6.123307313,0.702258884,6.634339669,75237,5,2,0,5878.858733,1.113420215,0,0,0.0,0.0,0,0,0,1,0,0,0,1,7,1,1,1,7,0,0
459.0,2024,7233.955974842767,40 St-Lowery St (7),Queens,40.743782,-73.92402,POINT (-73.92402 40.743782),8.886679554021883,40 St-Lowery St (7),0.784137123,43126,289,33817,2.011501716,0.838861371,0.834696912,11,23816,297,378.7602849,26,18.05669027,76058.1641,6.634339669,14.89678876,65.66961582,0.746485587,1.94081579,6.123307313,0.702258884,6.634339669,75237,5,2,0,5878.858733,1.113420215,0,0,0.0,0.0,0,0,0,1,0,0,0,1,7,1,1,1,7,0,0
460.0,2023,6546.705128205129,33 St-Rawson St (7),Queens,40.744587,-73.931,POINT (-73.931 40.744587),8.786869905132068,33 St-Rawson St (7),0.784137123,16544,426,12973,1.915808495,0.798954198,0.794617896,11,31438,295,376.2097106,21,14.79532556,80828.38324,6.248775386,12.12717666,69.11083359,0.684343518,2.422102279,6.231712357,0.458837397,6.248775386,78201,8,6,0,4448.80107,0.84257596,0,0,0.0,0.0,0,0,1,1,0,0,0,5,10,1,5,1,10,0,0
460.0,2024,6417.635220125787,33 St-Rawson St (7),Queens,40.744587,-73.931,POINT (-73.931 40.744587),8.766960791550213,33 St-Rawson St (7),0.784137123,16544,426,12973,1.915808495,0.798954198,0.794617896,11,31438,295,376.2097106,21,14.79532556,80828.38324,6.248775386,12.12717666,69.11083359,0.684343518,2.422102279,6.231712357,0.458837397,6.248775386,78201,8,6,0,4448.80107,0.84257596,0,0,0.0,0.0,0,0,1,1,0,0,0,5,10,1,5,1,10,0,0
461.0,2023,11093.865384615385,"Queensboro Plaza (7,N,W)",Queens,40.750584,-73.9402,POINT (-73.9402 40.750584),9.314237702315657,"Queensboro Plaza (7,N,W)",0.784137123,20573,415,16132,2.061518674,0.859720062,0.843933842,11,40126,548,698.8573608,20,11.93511959,96947.71629,8.467864347,8.462513479,70.93937162,0.405177285,0.965049432,5.472186219,1.5878005,8.467864347,106025,13,10,0,3498.446867,0.662584634,0,0,0.0,0.0,0,0,0,0,1,1,0,2,13,1,2,1,10,0,0
461.0,2024,10053.89937106918,"Queensboro Plaza (7,N,W)",Queens,40.750584,-73.9402,POINT (-73.9402 40.750584),9.215815294306768,"Queensboro Plaza (7,N,W)",0.784137123,20573,415,16132,2.061518674,0.859720062,0.843933842,11,40126,548,698.8573608,20,11.93511959,96947.71629,8.467864347,8.462513479,70.93937162,0.405177285,0.965049432,5.472186219,1.5878005,8.467864347,106025,13,10,0,3498.446867,0.662584634,0,0,0.0,0.0,0,0,0,0,1,1,0,2,13,1,2,1,10,0,0
463.0,2023,4103.442307692308,Hunters Point Av (7),Queens,40.742214,-73.94891,POINT (-73.94891 40.742214),8.319825155822148,Hunters Point Av (7),0.784137123,14940,430,11715,1.955123616,0.815349877,0.80645487,11,25023,533,679.7280534,21,10.31969616,142380.5924,12.27593524,9.012924088,71.1649177,0.140038299,1.282412658,4.608267964,0.182295238,12.27593524,139718,9,6,3,592.5521738,0.11222579,0,0,0.0,0.0,0,0,0,0,0,0,0,3,11,1,3,1,10,0,0
463.0,2024,3911.0440251572327,Hunters Point Av (7),Queens,40.742214,-73.94891,POINT (-73.94891 40.742214),8.271815284965932,Hunters Point Av (7),0.784137123,14940,430,11715,1.955123616,0.815349877,0.80645487,11,25023,533,679.7280534,21,10.31969616,142380.5924,12.27593524,9.012924088,71.1649177,0.140038299,1.282412658,4.608267964,0.182295238,12.27593524,139718,9,6,3,592.5521738,0.11222579,0,0,0.0,0.0,0,0,0,0,0,0,0,3,11,1,3,1,10,0,0
464.0,2023,12267.102564102564,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.95358,POINT (-73.95358 40.742626),9.41475788549448,Vernon Blvd-Jackson Av (7),0.784137123,23014,407,18046,2.145814929,0.894874331,0.857141177,11,19044,518,660.5987461,19,8.529931603,146272.8841,12.29379255,7.488761205,73.6588448,0.199359477,1.440147228,3.731328452,0.14347454,12.29379255,142881,6,3,3,1217.777545,0.230639687,0,0,0.0,0.0,0,0,0,1,0,0,0,2,8,1,2,1,8,0,0
464.0,2024,12839.408805031446,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.95358,POINT (-73.95358 40.742626),9.460352415135208,Vernon Blvd-Jackson Av (7),0.784137123,23014,407,18046,2.145814929,0.894874331,0.857141177,11,19044,518,660.5987461,19,8.529931603,146272.8841,12.29379255,7.488761205,73.6588448,0.199359477,1.440147228,3.731328452,0.14347454,12.29379255,142881,6,3,3,1217.777545,0.230639687,0,0,0.0,0.0,0,0,0,1,0,0,0,2,8,1,2,1,8,0,0
471.0,2023,18654.82692307692,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,POINT (-74.00191 40.755882),9.83391381182786,34 St-Hudson Yards (7),0.784137123,34458,355,27020,2.070482049,0.86345808,0.855554672,11,80854,483,615.9636957,20,5.462663468,120291.9816,10.86287177,3.808347531,44.2192241,3.431747969,2.354253857,31.50878163,2.160457205,10.86287177,121507,12,2,0,3006.786619,0.569467163,0,0,0.0,0.0,0,0,0,0,0,0,0,5,51,1,5,1,10,0,0
471.0,2024,20773.880503144657,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,POINT (-74.00191 40.755882),9.941499867752578,34 St-Hudson Yards (7),0.784137123,34458,355,27020,2.070482049,0.86345808,0.855554672,11,80854,483,615.9636957,20,5.462663468,120291.9816,10.86287177,3.808347531,44.2192241,3.431747969,2.354253857,31.50878163,2.160457205,10.86287177,121507,12,2,0,3006.786619,0.569467163,0,0,0.0,0.0,0,0,0,0,0,0,0,5,51,1,5,1,10,0,0
475.0,2023,12649.775641025642,96 St (Q),Manhattan,40.784317,-73.94715,POINT (-73.94715 40.784317),9.445473807772046,96 St (Q),0.784137123,103803,9,81396,1.798884725,0.750193199,0.7995799,11,45403,537,684.8292021,20,7.0280297,105739.515,10.29388794,5.64593067,62.39762684,3.137700673,1.442792115,14.39305141,1.291577162,10.29388794,98566,22,6,0,7909.134435,1.497942128,0,0,0.0,0.0,0,0,0,1,1,1,0,6,27,1,6,1,10,0,1
475.0,2024,12977.301886792451,96 St (Q),Manhattan,40.784317,-73.94715,POINT (-73.94715 40.784317),9.47103415633702,96 St (Q),0.784137123,103803,9,81396,1.798884725,0.750193199,0.7995799,11,45403,537,684.8292021,20,7.0280297,105739.515,10.29388794,5.64593067,62.39762684,3.137700673,1.442792115,14.39305141,1.291577162,10.29388794,98566,22,6,0,7909.134435,1.497942128,0,0,0.0,0.0,0,0,0,1,1,1,0,6,27,1,6,1,10,0,1
476.0,2023,17380.04487179487,86 St (Q),Manhattan,40.77789,-73.95179,POINT (-73.95179 40.77789),9.763135516217984,86 St (Q),0.784137123,144813,1,113553,1.69240372,0.705787171,0.766606593,11,40051,347,442.5246427,24,8.36567859,125083.6391,11.61431913,6.142736135,58.20729588,3.757155602,1.26870146,15.60727193,1.179577407,11.61431913,134124,24,7,0,10532.30715,1.994755142,0,0,0.0,0.0,0,0,0,1,0,0,0,8,41,1,8,1,10,0,0
